本词	国际音标	方言拼音	汉语拼音	词汇属性	对应官话词	官话拼音	词频	同义词	新旧标记
歇	ɕiɛt5	xiet5	xie1	赣			245000		
歉	tɕʰiɛn4	qien4	qian4	赣			120000		
歌	ko1	go1	ge1	赣			145000		
止	tsi3	zi3	zhi3	赣			145000		
正	tsaŋ1	zang1	zheng4	赣			393560		
正	tsaŋ4	zang4	zheng4	赣			393560		
正	tsən4	zen4	zheng4	赣			393560		
正	tsiŋ4	zing4	zheng4	赣			393560		
此	tsʰi3	ci3	ci3	赣			310000		
步	pʰu1	pu1	bu4	赣			150000		
武	u3	wu3	wu3	赣			120000		
歪	uai1	wai1	wai1	赣			120000		
歹	tai3	dai3	dai3	赣			120000		
歹	tɛi3	dei3	dai3	赣			120000		
死	si3	si3	si3	赣			370000		
歼	tɕiɛn1	jien1	jian1	赣			105537		
殃	ioŋ1	yong1	yang1	赣			120000		
殉	ɕuɛn2	xun2	xun4	赣			100710		
殊	sy2	syu2	shu1	赣			120000		
殊	ɕu1	xu1	shu1	赣			120000		
残	tsʰan2	can2	can2	赣			120000		
殴	ŋəu1	ngeu1	ou1	赣			101168		
殴	ŋiɛu1	ngieu1	ou1	赣			101168		
殴	ȵiɛu1	nieu1	ou1	赣			101168		
段	tʰon4	ton4	duan4	赣			220000		
段	tʰuon4	tuon4	duan4	赣			220000		
殷	in1	yin1	yin1	赣			120000		
殿	tiɛn4	dien4	dian4	赣			120000		
毁	fɛi3	fei3	hui3	赣			120000		
毁	fi3	fi3	hui3	赣			120000		
毅	iʔ5	yik5	yi4	赣			105838		
母	mu3	mu3	mu3	赣			275000		
每	mɛi3	mei3	mei3	赣			370000		
毒	tʰuʔ6	tuk6	du2	赣			145000		
比	pi3	bi3	bi3	赣			370000		
毕	pɨʔ5	bek5	bi4	赣			120000		
毕	pit6	bit6	bi4	赣			120000		
毙	pi4	bi4	bi4	赣			120000		
毙	pʰi1	pi1	bi4	赣			120000		
毛	mɑu2	mau2	mao2	赣			200000		
毡	tsiɛn1	zien1	zhan1	赣			120000		
毫	hɑu2	hau2	hao2	赣			120000		
毯	tʰan3	tan3	tan3	赣			120000		
毽	tɕʰiɛn4	qien4	jian4	赣			5264		
氏	si4	si4	shi4	赣			145000		
民	mən2	men2	min2	赣			125000		
民	min2	min2	min2	赣			125000		
氓	min2	min2	mang2	赣			120000		
氓	moŋ2	mong2	mang2	赣			120000		
气	tɕʰi4	qi4	qi4	赣			180000		
氛	fin4	fin4	fen1	赣			104988		
氢	tɕʰiɑŋ1	qiang1	qing1	赣			133335		
氢	tɕʰin1	qin1	qing1	赣			133335		
氧	ioŋ3	yong3	yang3	赣			120000		
氨	ŋan1	ngan1	an1	赣			101882		
水	fi3	fi3	shui3	赣			220000		
水	hoi3	hoi3	shui3	赣			220000		
水	sy3	syu3	shui3	赣			220000		
水	ɕu3	xu3	shui3	赣			220000		
永	in3	yin3	yong3	赣			120000		
永	yŋ3	yung3	yong3	赣			120000		
氽	tsʰon1	con1	tun3	赣			5686		
汁	tsɨʔ5	zek5	zhi1	赣			120000		
汁	tsip6	zip6	zhi1	赣			120000		
求	tɕʰiəu2	qieu2	qiu2	赣			140000		
求	tɕʰiu2	qiu2	qiu2	赣			140000		
汇	fɛi4	fei4	hui4	赣			145000		
汉	hon4	hon4	han4	赣			125000		
汗	hon1	hon1	han4	赣			120000		
汛	ɕuɛn4	xun4	xun4	赣			108595		
汞	kuŋ3	gung3	gong3	赣			102222		
江	koŋ1	gong1	jiang1	赣			150000		
池	tsʰi2	ci2	chi2	赣			120000		
污	u1	wu1	wu1	赣			120000		
汤	tʰoŋ1	tong1	tang1	赣			120000		
汪	uoŋ1	wong1	wang1	赣			170000		
汰	tʰɛi4	tei4	tai4	赣			101280		
汹	ɕiuŋ1	xiung1	xiong1	赣			102156		
汽	tɕʰi4	qi4	qi4	赣			120000		
汾	fən1	fen1	fen2	赣			90000		
沃	uo4	wo4	wo4	赣			135000		
沃	uɔʔ5	wok5	wo4	赣			135000		
沈	sən3	sen3	shen3	赣			145000		
沈	sin3	sin3	shen3	赣			145000		
沉	tsʰən2	cen2	chen2	赣			120000		
沉	tsʰin2	cin2	chen2	赣			120000		
沐	muʔ5	muk5	mu4	赣			110104		
沓	tæʔ6	daek6	da2	赣			115000		
沕	mi4	mi4	mi4	赣			30000		
沙	sa1	sa1	sha1	赣			145000		
沛	pʰi4	pi4	pei4	赣			108478		
沟	kiɛu1	gieu1	gou1	赣			120000		
沟	tɕiau1	jiau1	gou1	赣			120000		
没	mɑu4	mau4	mei2	赣			370000		
没	mɛt5	met5	mei2	赣			370000		
没	mot5	mot5	mei2	赣			370000		
沤	ŋiɛu4	ngieu4	ou1	赣			115000		
沦	luɛn2	lun2	lun2	赣			120000		
沧	tsʰoŋ1	cong1	cang1	赣			109674		
沪	fu4	fu4	hu4	赣			145000		
沫	mɛt5	met5	mo4	赣			120000		
沫	mot5	mot5	mo4	赣			120000		
沮	tsʰiɛ3	cie3	ju3	赣			108493		
沮	tɕʰu3	qu3	ju3	赣			108493		
沮	tsi3	zi3	ju3	赣			108493		
河	ho2	ho2	he2	赣			145000		
沸	fi4	fi4	fei4	赣			108557		
油	iəu2	yeu2	you2	赣			145000		
油	iu2	yiu2	you2	赣			145000		
治	tsʰi4	ci4	zhi4	赣			205000		
治	tsiʔ6	zik6	zhi4	赣			205000		
沼	tsiɛu3	zieu3	zhao3	赣			109461		
沽	ku1	gu1	gu1	赣			101024		
沾	tsiɛn1	zien1	zhan1	赣			120000		
沿	ȵiɛn2	nien2	yan2	赣			120000		
沿	ȵyon2	nyuon2	yan2	赣			120000		
沿	iɛn2	yen2	yan2	赣			120000		
泄	ɕiɛʔ5	xiek5	xie4	赣			120000		
泉	tɕʰyon2	qyuon2	quan2	赣			120000		
泊	pat5	bat5	po1	赣			132463		
泊	po2	bo2	po1	赣			132463		
泌	pit4	bit4	mi4	赣			120000		
法	fæt5	faet5	fa3	赣			120000		
泛	fan4	fan4	fan4	赣			155293		
泞	ȵiŋ2	ning2	ning4	赣			105075		
泡	pʰɑu1	pau1	pao4	赣			170000		
泡	pʰɑu4	pau4	pao4	赣			170000		
波	po1	bo1	bo1	赣			150000		
泣	lip5	lip5	qi4	赣			120000		
泣	tɕʰit5	qit5	qi4	赣			120000		
泥	ȵi2	ni2	ni2	赣			120000		
注	tɕu4	ju4	zhu4	赣			170000		
注	tsy4	zyu4	zhu4	赣			170000		
泪	lɛi4	lei4	lei4	赣			130000		
泪	li4	li4	lei4	赣			130000		
泰	tʰai4	tai4	tai4	赣			120000		
泰	tʰɛi4	tei4	tai4	赣			120000		
泳	in3	yin3	yong3	赣			125000		
泳	yŋ3	yung3	yong3	赣			125000		
泻	ɕia4	xia4	xie4	赣			120000		
泼	pʰɛt5	pet5	po1	赣			120000		
泽	tsʰɛʔ6	cek6	ze2	赣			170000		
泽	tsaʔ5	zak5	ze2	赣			170000		
泽	tsiɛʔ6	ziek6	ze2	赣			170000		
洁	tɕiɛt5	jiet5	jie2	赣			120000		
洇	in4	yin4	yin1	赣			90000		
洋	ioŋ2	yong2	yang2	赣			155000		
洒	sæt5	saet5	sa3	赣			120000		
洗	ɕi3	xi3	xi3	赣			170000		
洛	lɔʔ6	lok6	luo4	赣			120000		
洞	tʰuŋ1	tung1	dong4	赣			195000		
津	tɕin1	jin1	jin1	赣			120000		
洪	fuŋ2	fung2	hong2	赣			120000		
洲	tsəu1	zeu1	zhou1	赣			170000		
洲	tsiu1	ziu1	zhou1	赣			170000		
活	fiɛt6	fiet6	huo2	赣			220000		
活	uɛʔ6	wek6	huo2	赣			220000		
活	uot6	wot6	huo2	赣			220000		
洼	ua1	wa1	wa1	赣			103677		
洽	tɕʰiaʔ5	qiak5	qia4	赣			107170		
派	pʰai3	pai3	pai4	赣			195000		
派	pʰɛi4	pei4	pai4	赣			195000		
流	liəu2	lieu2	liu2	赣			300000		
流	liu2	liu2	liu2	赣			300000		
浅	tɕʰiɛn3	qien3	qian3	赣			120000		
浅	tɕʰyon3	qyuon3	qian3	赣			120000		
浆	tɕioŋ1	jiong1	jiang1	赣			120000		
浇	tɕiau1	jiau1	jiao1	赣			120000		
浇	tɕiɛu1	jieu1	jiao1	赣			120000		
浊	tsʰoʔ6	cok6	zhuo2	赣			104725		
浊	tsoʔ6	zok6	zhuo2	赣			104725		
测	tsʰaʔ5	cak5	ce4	赣			120000		
测	tsʰɛʔ5	cek5	ce4	赣			120000		
济	tɕi4	ji4	ji4	赣			120000		
浑	fin1	fin1	hun2	赣			120000		
浒	fu3	fu3	hu3	赣			90000		
浓	ȵiuŋ2	niung2	nong2	赣			145000		
浓	ȵuŋ2	nung2	nong2	赣			145000		
浙	tsɛʔ5	zek5	zhe4	赣			120000		
浙	tsiɛt6	ziet6	zhe4	赣			120000		
浜	poŋ1	bong1	bang1	赣			79630		
浦	pʰu3	pu3	pu3	赣			102044		
浩	hɑu4	hau4	hao4	赣			103401		
浪	loŋ1	long1	lang4	赣			145000		
浮	fɑu2	fau2	fu2	赣			120000		
浮	fɛu2	feu2	fu2	赣			120000		
浮	pʰɑu2	pau2	fu2	赣			120000		
浴	yʔ6	yuk6	yu4	赣			125538		
海	hɛi3	hei3	hai3	赣			240000		
浸	tɕin4	jin4	jin4	赣			145000		
涂	tʰu2	tu2	tu2	赣			120000		
消	ɕiau1	xiau1	xiao1	赣			120000		
消	ɕiɛu1	xieu1	xiao1	赣			120000		
涉	sɛʔ6	sek6	she4	赣			120000		
涉	siɛp6	siep6	she4	赣			120000		
涌	yŋ3	yung3	yong3	赣			108233		
涎	tsʰan1	can1	xian2	赣	唾液/口水	tuo4 ye4/kou3 shui3	122443		
涕	tʰi4	ti4	ti4	赣			120000		
涛	tʰɑu1	tau1	tao1	赣			125000		
涝	lɑu4	lau4	lao4	赣			107429		
涡	uo1	wo1	wo1	赣			120000		
涣	fiɛn4	fien4	huan4	赣			102950		
涣	uɛn4	wien4	huan4	赣			102950		
涤	tiʔ6	dik6	di2	赣			104181		
涤	tʰiʔ6	tik6	di2	赣			104181		
润	lun4	lun4	run4	赣			108696		
涨	tsoŋ3	zong3	zhang3	赣			130000		
涩	sɛʔ5	sek5	se4	赣			120000		
涩	siɛp5	siep5	se4	赣			120000		
液	iɛʔ6	yek6	ye4	赣			100135		
涵	hon2	hon2	han2	赣			120000		
淋	lin2	lin2	lin2	赣			145000		
淑	suʔ6	suk6	shu1	赣			120000		
淘	tʰɑu2	tau2	tao2	赣			120000		
淡	tʰam4	tam4	dan4	赣			120000		
淡	tʰan1	tan1	dan4	赣			120000		
淦	kon4	gon4	gan4	赣			120000		
淫	in2	yin2	yin2	赣			120000		
深	sən1	sen1	shen1	赣			120000		
深	sin1	sin1	shen1	赣			120000		
混	fən4	fen4	hun4	赣			275000		
混	fin4	fin4	hun4	赣			275000		
淹	ȵiɛn2	nien2	yan1	赣			120000		
淹	iɛn2	yen2	yan1	赣			120000		
添	tʰiɛn1	tien1	tian1	赣			120000		
清	tɕʰiɑŋ1	qiang1	qing1	赣			325000		
清	tɕʰin1	qin1	qing1	赣			325000		
清	tɕʰiŋ1	qing1	qing1	赣			325000		
渊	yon1	yuon1	yuan1	赣			120000		
渐	tɕiɛn4	jien4	jian4	赣			145000		
渔	ȵiɛ2	nie2	yu2	赣			106716		
渗	siŋ4	sing4	shen4	赣			108153		
渠	kiɛ1	gie1	qu2	赣	她/他/它	ta1/ta1/ta1	123811		
渠	tɕiɛ1	jie1	qu2	赣	她/他/它	ta1/ta1/ta1	123811		
渠	kʰiɛ1	kie1	qu2	赣	她/他/它	ta1/ta1/ta1	123811		
渠	tɕʰi1	qi1	qu2	赣	她/他/它	ta1/ta1/ta1	123811		
渠	tɕʰiɛ1	qie1	qu2	赣	她/他/它	ta1/ta1/ta1	123811		
渠	tɕʰiuʔ6	qiuk6	qu2	赣	她/他/它	ta1/ta1/ta1	123811		
渡	tʰu1	tu1	du4	赣			120000		
渣	tsa1	za1	zha1	赣			120000		
温	un1	wen1	wen1	赣			223674		
温	uɛn1	win1	wen1	赣			223674		
港	koŋ3	gong3	gang3	赣			175000		
渴	kʰot5	kot5	ke3	赣			145000		
游	iəu2	yeu2	you2	赣			145000		
游	iu2	yiu2	you2	赣			145000		
湖	fu2	fu2	hu2	赣			145000		
湘	ɕioŋ1	xiong1	xiang1	赣			125000		
湾	uan1	wan1	wan1	赣			145000		
湿	sɨʔ5	sek5	shi1	赣			145000		
湿	siʔ5	sik5	shi1	赣			145000		
溃	kʰui4	kui4	kui4	赣			103739		
溉	kɛi4	gei4	gai4	赣			102260		
源	ȵyon2	nyuon2	yuan2	赣			170000		
溜	liəu1	lieu1	liu1	赣			120000		
溪	ɕi1	xi1	xi1	赣			145000		
滋	tsi1	zi1	zi1	赣			120000		
滑	uæt6	waet6	hua2	赣			120000		
滔	tʰɑu1	tau1	tao1	赣			120000		
滕	tʰɛn2	ten2	teng2	赣			90000		
滗	pi4	bi4	bi4	赣	过滤	guo4 lv4	124700		
滗	pit5	bit5	bi4	赣	过滤	guo4 lv4	124700		
滚	kuin3	guin3	gun3	赣			120000		
滚	kun3	gun3	gun3	赣			120000		
满	mɛn3	men3	man3	赣			225000		
满	miɛn3	mien3	man3	赣			225000		
滤	li1	li1	lv4	赣			120000		
滤	lyt5	lyut5	lv4	赣			120000		
滥	lan4	lan4	lan4	赣			103472		
滨	pin1	bin1	bin1	赣			107611		
滩	tʰan1	tan1	tan1	赣			120000		
滩	tʰiɛn1	tien1	tan1	赣			120000		
滴	tɨʔ6	dek6	di1	赣			145000		
滴	tiaʔ6	diak6	di1	赣			145000		
滴	tiʔ6	dik6	di1	赣			145000		
漂	pʰiau1	piau1	piao1	赣			145000		
漂	pʰiɛu3	pieu3	piao1	赣			145000		
漂	pʰiɛu4	pieu4	piao1	赣			145000		
漆	tɕʰit5	qit5	qi1	赣			120000		
漏	lɛu1	leu1	lou4	赣			170000		
演	iɛn3	yen3	yan3	赣			120000		
漠	mɔʔ5	mok5	mo4	赣			120000		
漩	ɕyon2	xyuon2	xuan2	赣			90000		
漫	mɛn2	men2	man4	赣			120000		
漫	miɛn4	mien4	man4	赣			120000		
漱	su4	su4	shu4	赣			120000		
潘	pʰɛn1	pen1	pan1	赣			120000		
潜	tɕʰiɛn3	qien3	qian2	赣			107029		
潦	liɛu2	lieu2	lao3	赣			90000		
潭	tʰan2	tan2	tan2	赣			120000		
潮	tsʰɛu2	ceu2	chao2	赣			120000		
潮	tsʰiɛu2	cieu2	chao2	赣			120000		
潲	sɑu4	sau4	shao4	赣			90000		
潽	pʰu1	pu1	pu1	赣			5522		
澄	tʰɛn2	ten2	cheng2	赣			105547		
澡	tsɑu3	zau3	zao3	赣			145000		
澳	ŋɑu1	ngau1	ao4	赣			100977		
激	tɕiʔ5	jik5	ji1	赣			145000		
瀑	pʰɑu4	pau4	pu4	赣			120000		
灌	kuɛn4	gun4	guan4	赣			120000		
灌	kuon4	guon4	guan4	赣			120000		
火	fo3	fo3	huo3	赣			120000		
灭	miɛt5	miet5	mie4	赣			120000		
灯	tɛn1	den1	deng1	赣			120000		
灯	tiɛn1	dien1	deng1	赣			120000		
灰	fɛi1	fei1	hui1	赣			120000		
灰	fi1	fi1	hui1	赣			120000		
灵	lən2	len2	ling2	赣			170000		
灵	liɑŋ2	liang2	ling2	赣			170000		
灵	liŋ2	ling2	ling2	赣			170000		
灶	tsɑu4	zau4	zao4	赣			120000		
灸	tɕiəu4	jieu4	jiu3	赣			102788		
灸	tɕiu1	jiu1	jiu3	赣			102788		
灼	tsʰoʔ6	cok6	zhuo2	赣			103329		
灼	tsoʔ6	zok6	zhuo2	赣			103329		
灾	tsai1	zai1	zai1	赣			120000		
灾	tsɛi1	zei1	zai1	赣			120000		
灿	tsʰan4	can4	can4	赣			103060		
炆	un2	wen2	wen2	赣	微火/小火炖	wei1 huo3/xiao3 huo3 dun4	122662		
炆	uɛn2	win2	wen2	赣	微火/小火炖	wei1 huo3/xiao3 huo3 dun4	122662		
炉	lu2	lu2	lu2	赣			120000		
炊	tsʰy1	cyu1	chui1	赣			120000		
炊	tɕʰu1	qu1	chui1	赣			120000		
炎	ȵiɛn2	nien2	yan2	赣			120000		
炎	iɛn2	yen2	yan2	赣			120000		
炒	tsʰɑu3	cau3	chao3	赣			155000		
炕	kʰoŋ4	kong4	kang4	赣			120000		
炖	tun4	dun4	dun4	赣			90000		
炙	tsaʔ6	zak6	zhi4	赣			90000		
炫	ɕyon4	xyuon4	xuan4	赣			101494		
炬	tɕi4	ji4	ju4	赣			108381		
炭	tʰan4	tan4	tan4	赣			120000		
炮	pʰɑu4	pau4	pao4	赣			145000		
炸	tsa4	za4	zha4	赣			170000		
点	tiaʔ6	diak6	dian3	赣			370000		
点	tiɛn3	dien3	dian3	赣			370000		
炼	liɛn4	lien4	lian4	赣			120000		
烁	soʔ5	sok5	shuo4	赣			103902		
烂	lan1	lan1	lan4	赣			170000		
烈	liɛt5	liet5	lie4	赣			120000		
烊	ioŋ2	yong2	yang2	赣			124660		
烘	fuŋ1	fung1	hong1	赣			120000		
烘	kʰoŋ4	kong4	hong1	赣			120000		
烙	lɔʔ5	lok5	lao4	赣			120000		
烛	tsuʔ5	zuk5	zhu2	赣			120000		
烟	iɛn1	yen1	yan1	赣			120000		
烤	kʰɑu3	kau3	kao3	赣			120000		
烦	fan2	fan2	fan2	赣			120000		
烧	sɛu1	seu1	shao1	赣			145000		
烫	tʰoŋ4	tong4	tang4	赣			120000		
热	lɛt5	let5	re4	赣			145000		
热	ȵiɛt6	niet6	re4	赣			145000		
焊	hon4	hon4	han4	赣			120000		
焕	fɛn4	fen4	huan4	赣			120000		
焖	mən4	men4	men4	赣			120000		
焦	kɑu1	gau1	jiao1	赣			120000		
焦	tɕiɛu1	jieu1	jiao1	赣			120000		
焯	tsʰɑu1	cau1	chao1	赣			73647		
焰	ȵiɛn4	nien4	yan4	赣			120000		
焰	iɛn4	yen4	yan4	赣			120000		
然	lɛn2	len2	ran2	赣			145000		
然	liɛn2	lien2	ran2	赣			145000		
煌	foŋ2	fong2	huang2	赣			103463		
煌	uoŋ2	wong2	huang2	赣			103463		
煎	tɕiɛn1	jien1	jian1	赣			120000		
煞	sæʔ5	saek5	sha1	赣			120000		
煤	mɛi2	mei2	mei2	赣			145000		
照	tsɛu4	zeu4	zhao4	赣			120000		
照	tsiɛu4	zieu4	zhao4	赣			120000		
煨	uɛi1	wei1	wei1	赣			95000		
煮	tɕu3	ju3	zhu3	赣			170000		
煮	tsy3	zyu3	zhu3	赣			170000		
熄	ɕiʔ5	xik5	xi1	赣			120000		
熊	ɕiuŋ2	xiung2	xiong2	赣			170000		
熏	syn1	syun1	xun1	赣			120000		
熔	luŋ2	lung2	rong2	赣			102735		
熔	ȵuŋ2	nung2	rong2	赣			102735		
熟	suʔ6	suk6	shu2	赣			150000		
熨	iʔ6	yik6	yun4	赣			90000		
熬	ŋɑu2	ngau2	ao2	赣			120000		
熯	hon4	hon4	han4	赣	烘干/焚烧/烧煮	hong1 gan1/fen2 shao1/shao1 zhu3	122271		
燃	lɛn2	len2	ran2	赣			120000		
燃	liɛn2	lien2	ran2	赣			120000		
燕	iɛn4	yen4	yan4	赣			120000		
燥	tsɑu1	zau1	zao4	赣			120000		
爆	pɑu4	bau4	bao4	赣			170000		
爆	pʰɑu4	pau4	bao4	赣			170000		
爨	tsʰon1	con1	cuan4	赣	烧煮/烹煮	shao1 zhu3/peng1 zhu3	125347		
爨	tsʰuon1	cuon1	cuan4	赣	烧煮/烹煮	shao1 zhu3/peng1 zhu3	125347		
爪	tsɑu3	zau3	zhao3	赣			120000		
爪	tsua3	zua3	zhao3	赣			120000		
爬	pʰa2	pa2	pa2	赣			130000		
爱	ŋɛi4	ngei4	ai4	赣			145000		
父	fu4	fu4	fu4	赣			120000		
爷	ia2	ya2	ye2	赣	爹/父亲	die1/fu4 qin1	123402		
爷	iɛ1	ye1	ye2	赣	爹/父亲	die1/fu4 qin1	123402		
爸	pa2	ba2	ba4	赣			120000		
爸	paʔ6	bak6	ba4	赣			120000		
爸	ia2	ya2	ba4	赣			120000		
爹	tia1	dia1	die1	赣			120000		
爹	tiɛ1	die1	die1	赣			120000		
爹	ia2	ya2	die1	赣			120000		
爽	soŋ3	song3	shuang3	赣			120000		
片	pʰiɛn4	pien4	pian4	赣			170000		
版	pan3	ban3	ban3	赣			120000		
牌	pʰai2	pai2	pai2	赣			145000		
牙	ŋa2	nga2	ya2	赣			120000		
牚	tsʰaŋ4	cang4	cheng1	赣			30000		
牛	ȵiau2	niau2	niu2	赣			155000		
牛	ȵiɛu2	nieu2	niu2	赣			155000		
牡	mɛu3	meu3	mu3	赣			120000		
牡	muʔ5	muk5	mu3	赣			120000		
牢	lɑu2	lau2	lao2	赣			145000		
牧	muʔ5	muk5	mu4	赣			120000		
物	uɛiʔ5	uik5	wu4	赣			195000		
物	uɨʔ5	wek5	wu4	赣			195000		
牯	ku3	gu3	gu3	赣			90000		
牲	sɑŋ1	sang1	sheng1	赣			120000		
牲	sɛn1	sen1	sheng1	赣			120000		
牲	səŋ1	seng1	sheng1	赣			120000		
牵	tɕʰiɛn1	qien1	qian1	赣			130000		
特	tɛʔ6	dek6	te4	赣			275000		
特	tʰɛt5	tet5	te4	赣			275000		
牺	ɕi1	xi1	xi1	赣			120000		
犁	li2	li2	li2	赣			120000		
犟	tɕʰioŋ4	qiong4	jiang4	赣			100000		
犬	tɕʰyon3	qyuon3	quan3	赣			120000		
犯	fan4	fan4	fan4	赣			120000		
状	tsʰoŋ1	cong1	zhuang4	赣			120000		
状	tsoŋ4	zong4	zhuang4	赣			120000		
犹	iu2	yiu2	you2	赣			120000		
狂	kʰuoŋ2	kuong2	kuang2	赣			130000		
狈	pɛi4	bei4	bei4	赣			107566		
狐	fu2	fu2	hu2	赣			120000		
狗	kiɛu3	gieu3	gou3	赣			125000		
狗	tɕiɛu3	jieu3	gou3	赣			125000		
狠	hɛn3	hen3	hen3	赣			120000		
狠	hiɛn3	hien3	hen3	赣			120000		
狡	kɑu3	gau3	jiao3	赣			100180		
狡	tɕiau3	jiau3	jiao3	赣			100180		
狡	tɕiɛu3	jieu3	jiao3	赣			100180		
独	tʰuʔ6	tuk6	du2	赣			120000		
狭	ha2	ha2	xia2	赣			145000		
狭	hæp6	haep6	xia2	赣			145000		
狮	si1	si1	shi1	赣			120000		
狮	su1	su1	shi1	赣			120000		
狰	tsɑŋ1	zang1	zheng1	赣			102940		
狰	tsiɛn1	zien1	zheng1	赣			102940		
狰	tsiŋ1	zing1	zheng1	赣			102940		
狱	ȵi4	ni4	yu4	赣			120000		
狱	i4	yi4	yu4	赣			120000		
狱	iʔ5	yik5	yu4	赣			120000		
狱	y4	yu4	yu4	赣			120000		
狸	li2	li2	li2	赣			120000		
狼	loŋ2	long2	lang2	赣			120000		
猎	liɛt6	liet6	lie4	赣			145000		
猛	maŋ3	mang3	meng3	赣			225000		
猛	muŋ3	mung3	meng3	赣			225000		
猜	tsʰai1	cai1	cai1	赣			235000		
猜	tsʰɛi1	cei1	cai1	赣			235000		
猥	uɛi3	wei3	wei3	赣			78993		
猪	tsy1	zyu1	zhu1	赣			320000		
猫	mɑu2	mau2	mao1	赣			120000		
献	ɕiɛn4	xien4	xian4	赣			120000		
猴	hɛu2	heu2	hou2	赣			120000		
猾	uæt6	waet6	hua2	赣			120000		
猿	yon2	yuon2	yuan2	赣			102827		
玄	ɕyon2	xyuon2	xuan2	赣			120000		
率	liuʔ5	liuk5	lv4	赣			280000		
玉	ȵi1	ni1	yu4	赣			145000		
王	uoŋ2	wong2	wang2	赣			145000		
玛	ma3	ma3	ma3	赣			120000		
玩	uɛi3	wui3	wan2	赣			350000		
环	fan2	fan2	huan2	赣			215000		
环	uan2	wan2	huan2	赣			215000		
现	ɕiɛn4	xien4	xian4	赣			255000		
玲	lən2	len2	ling2	赣			104049		
玲	liɑŋ2	liang2	ling2	赣			104049		
玲	liŋ2	ling2	ling2	赣			104049		
玷	tiɛn4	dien4	dian4	赣			104367		
玻	po1	bo1	bo1	赣			120000		
珊	san1	san1	shan1	赣			105907		
珊	siɛn1	sien1	shan1	赣			105907		
珍	tsən1	zen1	zhen1	赣			120000		
珍	tsiŋ1	zing1	zhen1	赣			120000		
珑	luŋ2	lung2	long2	赣			78294		
珓	kɑu4	gau4	jiao4	赣			55000		
珠	tɕu1	ju1	zhu1	赣			145000		
珠	tsy1	zyu1	zhu1	赣			145000		
班	pan1	ban1	ban1	赣			120000		
球	tɕʰiəu2	qieu2	qiu2	赣			130000		
琅	loŋ2	long2	lang2	赣			100988		
理	li3	li3	li3	赣			150000		
琉	liu2	liu2	liu2	赣			102629		
琴	tɕʰin2	qin2	qin2	赣			120000		
琵	pʰi2	pi2	pi2	赣			90000		
琶	pʰa2	pa2	pa2	赣			90000		
琼	tɕʰiuŋ2	qiung2	qiong2	赣			130000		
瑙	lɑu3	lau3	nao3	赣			4029		
瑞	lui4	lui4	rui4	赣			154739		
瑞	sy1	syu1	rui4	赣			154739		
瑰	kui1	gui1	gui1	赣			120000		
璃	li2	li2	li2	赣			120000		
瓜	kua1	gua1	gua1	赣			120000		
瓠	u4	wu4	hu4	赣			90000		
瓢	pʰiɛu2	pieu2	piao2	赣			120000		
瓣	pʰan4	pan4	ban4	赣			120000		
瓣	pʰiɛn4	pien4	ban4	赣			120000		
瓤	loŋ2	long2	rang2	赣			120000		
瓦	ŋa3	nga3	wa3	赣			170000		
瓮	uŋ1	ung1	weng4	赣			79626		
瓶	pʰən2	pen2	ping2	赣			170000		
瓶	pʰiŋ2	ping2	ping2	赣			170000		
瓷	tsʰi2	ci2	ci2	赣			120000		
甏	pʰaŋ4	pang4	beng4	赣			5000		
甑	tsɛn4	zen4	zeng4	赣			30000		
甘	kon1	gon1	gan1	赣			120000		
甚	siʔ6	sik6	shen4	赣			120000		
甚	sin4	sin4	shen4	赣			120000		
甜	tʰiɛn2	tien2	tian2	赣			120000		
生	saŋ1	sang1	sheng1	赣			202898		
生	sɛn1	sen1	sheng1	赣			202898		
生	siɛn1	sien1	sheng1	赣			202898		
生	son1	son1	sheng1	赣			202898		
甥	saŋ1	sang1	sheng1	赣			120000		
用	iuŋ1	yung1	yong4	赣			400000		
甩	sai3	sai3	shuai3	赣			145000		
甩	sɛi3	sei3	shuai3	赣			145000		
甫	fu3	fu3	fu3	赣			120000		
甫	pʰu3	pu3	fu3	赣			120000		
田	tʰiɛn2	tien2	tian2	赣			120000		
由	iəu2	yeu2	you2	赣			370000		
由	iu2	yiu2	you2	赣			370000		
甲	kæp5	gaep5	jia3	赣			130000		
甲	kap5	gap5	jia3	赣			130000		
申	sən1	sen1	shen1	赣			145000		
申	sin1	sin1	shen1	赣			145000		
电	tʰiɛn1	tien1	dian4	赣			200000		
男	lon2	lon2	nan2	赣			195000		
男	ȵon2	non2	nan2	赣			195000		
甸	tʰian4	tian4	dian1	赣			105628		
画	fa4	fa4	hua4	赣			145000		
畅	tsʰoŋ4	cong4	chang4	赣			120000		
界	kai4	gai4	jie4	赣			150000		
畏	uɛi4	wui4	wei4	赣			120000		
畔	pʰiɛn4	pien4	pan4	赣			108924		
留	liəu2	lieu2	liu2	赣			175000		
留	liu2	liu2	liu2	赣			175000		
畜	tsʰuʔ5	cuk5	chu4	赣			125000		
畜	ɕiuʔ5	xiuk5	chu4	赣			125000		
略	luɛʔ5	luek5	lve4	赣			135000		
略	ȵiɔʔ5	niok5	lve4	赣			135000		
畦	fi1	fi1	qi2	赣			71606		
畦	hi1	hi1	qi2	赣			71606		
番	fan1	fan1	fan1	赣	外族/外来物种	wai4 zu2/wai4 lai2 wu4 zhong3	127626		
