本词	国际音标	方言拼音	汉语拼音	词汇属性	对应官话词	官话拼音	词频	同义词	新旧标记
鏸	fɨi6	fei5	hui4	赣			5096		
鐁	sɿ1	si1	si1	赣			4636		
鐅	pʰiet7	piet6	pie3	赣			4150		
鐆	sui6	sui5	sui4	赣			5007		
鐉	tɕʰyon1	qyuon1	quan1	赣			4866		
鐕	tsan1	zan1	zan1	赣			4432		
鐖	tɕi1	ji1	ji1	赣			5071		
鐗	kan5	gan4	jian3	赣			5632		
鐬	fɨi3	fei3	hui4	赣			4228		
鐬	fɨi3	fei3	hui4	赣			5767		
鐰	tsʰau2	cau2	qiao1	赣			5400		
鐰	tɕʰieu1	qieu1	qiao1	赣			5833		
鐴	pit7	bit6	bi4	赣			5416		
鐹	kuo3	guo3	guo3	赣			4684		
鐹	kuo5	guo4	guo3	赣			5388		
鐻	tɕy5	jyu4	ju4	赣			4341		
鐾	pʰi6	pi5	bei4	赣			5394		
鑈	ȵi3	ni3	nie4	赣			5301		
鑈	ȵiet7	niet6	nie4	赣			4308		
鑋	tɕʰin1	qin1	qing1	赣			4066		
鑋	tɕʰin3	qin3	qing1	赣			5481		
鑏	len5	len4	ning2	赣			5700		
鑐	ɕy1	xyu1	xu1	赣			4358		
鑗	li5	li4	li2	赣			5337		
鑘	lui5	lui4	lei2	赣			4759		
鑚	tson1	zon1	zuan4	赣			5983		
鑚	tson5	zon4	zuan4	赣			4641		
鑛	kuen3	gun3	kuang4	赣			4963		
鑛	kuɔŋ3	guong3	kuang4	赣			4050		
鑢	li6	li5	lv4	赣			4849		
鑩	ŋɔʔ7	ngok6	e4	赣			5082		
鑫	ɕin1	xin1	xin1	赣			5449		
鑮	pɔʔ7	bok6	bo2	赣			5058		
鑮	pʰɔʔ8	pok7	bo2	赣			4414		
鑯	tɕien1	jien1	jian1	赣			4099		
鑳	tɕʰien6	qien5	jian4	赣			4719		
鑵	kuon5	guon4	guan4	赣			5363		
鑺	tɕʰy2	qyu2	qu2	赣			5809		
钀	ȵiet7	niet6	nie4	赣			5810		
钃	tsuʔ7	zuk6	zhu2	赣			4570		
钅	tɕin1	jin1	jin1	赣			5084		
钆	kat7	gat6	ga2	赣			5405		
钇	it7	yit6	yi3	赣			4381		
钋	pʰɔʔ7	pok6	po1	赣			5018		
钍	tʰu3	tu3	tu3	赣			5625		
钎	tɕʰien1	qien1	qian1	赣			5649		
钑	sat7	sat6	sa4	赣			4059		
钑	set7	set6	sa4	赣			5655		
钔	mɨn5	men4	men2	赣			4650		
钕	ȵy3	nyu3	nv3	赣			5948		
钖	iɔŋ5	yong4	yang2	赣			5170		
钚	fɨt7	fet6	bu4	赣			5568		
钚	fuʔ7	fuk6	bu4	赣			5337		
钛	tʰai3	tai3	tai4	赣			4381		
钪	kʰɔŋ3	kong3	kang4	赣			5412		
钬	fo3	fo3	huo3	赣			5595		
钰	ȵiuʔ7	niuk6	yu4	赣			5856		
钶	ŋo1	ngo1	ke1	赣			5379		
钷	pʰo3	po3	po3	赣			4759		
钸	pu1	bu1	bu1	赣			5570		
钼	muʔ7	muk6	mu4	赣			4465		
钽	tʰan3	tan3	tan3	赣			5533		
铀	iu5	yiu4	you2	赣			5632		
铂	pʰɔʔ8	pok7	bo2	赣			5338		
铈	sɿ6	si5	shi4	赣			5953		
铌	ȵi5	ni4	ni2	赣			5482		
铏	ɕin5	xin4	xing2	赣			4534		
铑	lau3	lau3	lao3	赣			4511		
铒	ɵ3	o3	er3	赣			4787		
铓	uɔŋ5	wong4	mang2	赣			5780		
铔	ŋa1	nga1	ya1	赣			5842		
铕	iu3	yiu3	you3	赣			5601		
铖	tsʰen2	cen2	cheng2	赣			5218		
铖	tɕʰin2	qin2	cheng2	赣			4324		
铘	ia5	ya4	ye2	赣			5975		
铞	tieu5	dieu4	diao4	赣			5352		
铟	in1	yin1	yin1	赣			4888		
铥	tiu1	diu1	diu1	赣			4200		
铦	kuɔʔ7	guok6	xian1	赣			5597		
铯	set7	set6	se4	赣			5564		
铱	i1	yi1	yi1	赣			4167		
铷	ɵ5	o4	ru2	赣			5666		
铹	lau5	lau4	lao2	赣			4585		
铼	lai5	lai4	lai2	赣			4694		
铽	tʰet7	tet6	te4	赣			4889		
锂	li3	li3	li3	赣			5264		
锆	kau5	gau4	gao4	赣			5334		
锇	ŋo5	ngo4	e2	赣			5371		
锍	liu3	liu3	liu3	赣			4623		
锏	kan5	gan4	jian3	赣			5561		
锕	ŋo1	ngo1	a1	赣			5894		
锖	tɕʰiɔŋ1	qiong1	qiang1	赣			5147		
锘	lɔʔ7	lok6	nuo4	赣			5980		
锛	pen1	ben1	ben1	赣			4833		
锝	tet7	det6	de2	赣			4710		
锞	kuo3	guo3	ke4	赣			5633		
锠	tsʰɔŋ1	cong1	chang1	赣			4209		
锩	tɕyon3	jyuon3	juan3	赣			4983		
锪	fɨt7	fet6	huo1	赣			5793		
锪	fuʔ7	fuk6	huo1	赣			5097		
锫	pʰi2	pi2	pei2	赣			4330		
锶	sɿ1	si1	si1	赣			5877		
锼	seu1	seu1	sou1	赣			5474		
锿	ŋai1	ngai1	ai1	赣			4993		
镁	mi3	mi3	mei3	赣			5116		
镄	fɨi5	fei4	fei4	赣			5132		
镄	fɨi5	fei4	fei4	赣			4275		
镎	lai6	lai5	na2	赣			4295		
镓	ka1	ga1	jia1	赣			4008		
镕	iuŋ5	yung4	rong2	赣			4736		
镙	lo5	lo4	luo2	赣			4344		
镚	puŋ5	bung4	beng4	赣			4120		
镟	ɕyon6	xyuon5	xuan4	赣			4834		
镥	lu3	lu3	lu3	赣			5813		
镨	pʰu3	pu3	pu3	赣			5496		
镮	fan5	fan4	huan2	赣			5516		
镱	i5	yi4	yi4	赣			5067		
镲	tsʰat8	cat7	cha3	赣			5083		
镺	ŋau3	ngau3	ao3	赣			5020		
镺	ŋau5	ngau4	ao3	赣			4198		
镻	tʰiet8	tiet7	die2	赣			4918		
镽	lieu3	lieu3	liao3	赣			4915		
镾	mi5	mi4	mi2	赣			5652		
閇	pi5	bi4	bi4	赣			5431		
閙	lau6	lau5	nao4	赣			4611		
閛	pʰen1	pen1	peng1	赣			5860		
閜	ha3	ha3	xia3	赣			4778		
閟	pi5	bi4	bi4	赣			5374		
閠	lɨn6	len5	run4	赣			5561		
閠	lun6	lun5	run4	赣			4779		
関	kuan1	guan1	guan1	赣			5670		
閧	hɔŋ6	hong5	hong4	赣			4564		
閧	fuŋ6	fung5	hong4	赣			4997		
閰	tɕiuʔ7	jiuk6	ju2	赣			5593		
閷	sai5	sai4	shai4	赣			4370		
闄	ieu3	yeu3	yao3	赣			4146		
闅	mɨn5	men4	wen2	赣			4949		
闅	uen5	wun4	wen2	赣			5074		
闘	teu5	deu4	dou4	赣			4345		
闙	tɕʰi3	qi3	qi3	赣			4480		
闚	kʰui1	kui1	kui1	赣			5493		
闛	tʰɔŋ1	tong1	tang2	赣			5972		
闛	tʰɔŋ2	tong2	tang2	赣			5620		
闟	ɕit7	xit6	xi4	赣			4953		
闣	tɔŋ5	dong4	dang4	赣			5992		
闫	ien5	yen4	yan2	赣			5326		
闬	hon6	hon5	han4	赣			5768		
阌	uen5	wun4	wen2	赣			5055		
阓	fɨi6	fei5	hui4	赣			4685		
阓	fɨi6	fei5	hui4	赣			5779		
阛	fan5	fan4	huan2	赣			5604		
阝	fu6	fu5	fu4	赣			4884		
阞	lɛt7	let6	le4	赣			5182		
阠	ɕin5	xin4	xin4	赣			5494		
阢	ui5	wui4	wu4	赣			4600		
阢	ut7	wut6	wu4	赣			4890		
阤	tsʰɿ6	ci5	zhi4	赣			5909		
阤	sɿ3	si3	zhi4	赣			5973		
阧	teu3	deu3	dou3	赣			4433		
阨	ŋiet7	ngiet6	e4	赣			4924		
阬	kʰien1	kien1	keng1	赣			4099		
阬	kʰɔŋ3	kong3	keng1	赣			4729		
阯	tsɿ3	zi3	zhi3	赣			4923		
阰	pʰi2	pi2	pi2	赣			4271		
阸	ŋai5	ngai4	e4	赣			4460		
阸	ŋiet7	ngiet6	e4	赣			5826		
阹	tɕʰy1	qyu1	qu1	赣			4686		
阺	tsʰɿ2	ci2	di3	赣			4371		
阾	lin3	lin3	ling3	赣			4315		
阾	lin5	lin4	ling3	赣			4968		
陊	tsʰɿ6	ci5	duo4	赣			5342		
陊	tʰo6	to5	duo4	赣			5976		
陎	ɕy5	xyu4	shu1	赣			4649		
陑	ɵ5	o4	er2	赣			4108		
陒	kui3	gui3	gui3	赣			5157		
陓	y1	yu1	yu1	赣			5910		
陖	ɕyn5	xyun4	jun4	赣			4393		
陗	tɕʰieu3	qieu3	qiao4	赣			4529		
陙	sun5	sun4	chun2	赣			4013		
陚	fu5	fu4	fu4	赣			4079		
陜	hat8	hat7	xia2	赣			5241		
陠	pu1	bu1	pu1	赣			4297		
陠	pʰu1	pu1	pu1	赣			5372		
陫	fɨi6	fei5	fei4	赣			5219		
陫	fɨi6	fei5	fei4	赣			4302		
陭	i1	yi1	yi4	赣			4858		
陭	i5	yi4	yi4	赣			4307		
陮	tʰui6	tui5	dui4	赣			4719		
陯	lɨn5	len4	lun2	赣			4854		
陯	lun5	lun4	lun2	赣			4684		
陻	in1	yin1	yin1	赣			4769		
陼	tɕy3	jyu3	zhu3	赣			4795		
陾	ɵ5	o4	reng2	赣			4499		
陾	leu3	leu3	reng2	赣			4331		
陿	hat8	hat7	xia2	赣			5531		
隂	in1	yin1	yin1	赣			4977		
隃	y5	yu4	shu4	赣			4033		
隄	ti1	di1	di1	赣			5627		
隄	tʰi2	ti2	di1	赣			5167		
隇	ui1	wui1	wei1	赣			5120		
隌	ŋon3	ngon3	an3	赣			4343		
隌	in1	yin1	an3	赣			4667		
隒	ȵien3	nien3	yan3	赣			4849		
隓	fɨi1	fei1	hui1	赣			4862		
隓	fɨi1	fei1	hui1	赣			5669		
隖	u3	wu3	wu4	赣			5351		
隚	tʰɔŋ2	tong2	tang2	赣			4015		
隝	tieu3	dieu3	dao3	赣			4645		
隥	ten5	den4	deng4	赣			4798		
隩	ŋau5	ngau4	ao4	赣			5531		
隩	yt7	yut6	ao4	赣			5226		
隵	ɕi1	xi1	xi1	赣			4395		
隷	li6	li5	li4	赣			4859		
隹	tsui1	zui1	zhui1	赣			5280		
隺	fuʔ8	fuk7	hu2	赣			5494		
隿	it7	yit6	yi4	赣			4230		
雂	tɕʰien2	qien2	qin2	赣			5106		
雃	ŋon5	ngon4	qian1	赣			4000		
雃	tɕʰien1	qien1	qian1	赣			4475		
雊	kieu5	gieu4	gou4	赣			4525		
雐	fu1	fu1	hu1	赣			4527		
雑	tsʰot8	cot7	za2	赣			5775		
雓	y5	yu4	yu2	赣			5136		
雔	tsʰɛu2	ceu2	chou2	赣			5258		
雔	tɕʰiu2	qiu2	chou2	赣			5351		
雗	hon6	hon5	han4	赣			5116		
雘	uot7	wot6	wo4	赣			5985		
雚	fon5	fon4	guan4	赣			4112		
雚	kuon5	guon4	guan4	赣			5283		
雝	iuŋ1	yung1	yong1	赣			4238		
雟	fɨi5	fei4	xi1	赣			5429		
雟	fɨi5	fei4	xi1	赣			5491		
雥	tsʰat8	cat7	za2	赣			4404		
雭	set7	set6	se4	赣			4498		
雰	fɨn1	fen1	fen1	赣			5788		
雰	fun1	fun1	fen1	赣			5940		
雱	pʰɔŋ1	pong1	pang1	赣			5091		
雴	tsʰət7	cet6	chi4	赣			4058		
雴	tɕʰit7	qit6	chi4	赣			5628		
雺	meu5	meu4	wu4	赣			5190		
霂	muʔ7	muk6	mu4	赣			5613		
霃	tsʰen2	cen2	chen2	赣			4056		
霃	tɕʰin2	qin2	chen2	赣			5490		
霅	tset7	zet6	zha4	赣			4758		
霋	tɕʰi1	qi1	qi1	赣			5540		
霔	tɕy5	jyu4	zhu4	赣			4429		
霙	in1	yin1	ying1	赣			5284		
霙	iɔŋ1	yong1	ying1	赣			4497		
霚	u6	wu5	wu4	赣			4072		
霚	muŋ5	mung4	wu4	赣			4185		
霛	lin5	lin4	ling2	赣			5650		
霝	lin5	lin4	ling2	赣			4357		
霠	in1	yin1	yin1	赣			4330		
霡	met7	met6	mai4	赣			4888		
霤	liu6	liu5	liu4	赣			4518		
霥	muŋ5	mung4	meng4	赣			5781		
霦	pin1	bin1	bin1	赣			5850		
霩	fɔʔ7	fok6	kuo4	赣			5176		
霫	ɕit7	xit6	xi2	赣			5628		
霫	ɕit8	xit7	xi2	赣			4693		
霱	yt7	yut6	yu4	赣			4062		
霳	luŋ5	lung4	long2	赣			4184		
霵	tset7	zet6	ji2	赣			5321		
霶	pʰɔŋ1	pong1	pang1	赣			5618		
霿	muŋ5	mung4	meng2	赣			4924		
霿	muŋ6	mung5	meng2	赣			5942		
靀	muŋ5	mung4	meng2	赣			5169		
靁	lui5	lui4	lei2	赣			4480		
靃	sui3	sui3	huo4	赣			5354		
靃	fɔʔ7	fok6	huo4	赣			4773		
靅	fɨi5	fei4	fei4	赣			4126		
靅	fɨi5	fei4	fei4	赣			4346		
靐	pʰən6	pen5	bing4	赣			5288		
靗	tsʰen3	cen3	cheng1	赣			4239		
靗	tɕʰin3	qin3	cheng1	赣			5081		
靘	tɕʰin1	qin1	qing4	赣			5810		
靘	tɕʰin3	qin3	qing4	赣			4015		
靛	tʰien6	tien5	dian4	赣			5117		
靤	pʰau6	pau5	bao4	赣			4643		
靫	tsʰa1	ca1	cha2	赣			4358		
靫	tsʰai1	cai1	cha2	赣			4205		
靬	tɕien1	jien1	qian2	赣			5303		
靮	tit7	dit6	di2	赣			4311		
靯	tʰu6	tu5	du4	赣			4690		
靷	in3	yin3	yin3	赣			4644		
靷	in6	yin5	yin3	赣			5463		
靻	tsu3	zu3	zu3	赣			4652		
靾	i6	yi5	yi4	赣			5286		
鞀	tʰau2	tau2	tao2	赣			5357		
鞂	kat7	gat6	jie1	赣			4958		
鞃	fen5	fen4	hong2	赣			4707		
鞄	pʰau6	pau5	pao2	赣			5643		
鞇	in1	yin1	yin1	赣			5830		
鞈	kat7	gat6	ge2	赣			4437		
鞈	kot7	got6	ge2	赣			5696		
鞉	tʰau2	tau2	tao2	赣			4109		
鞌	ŋon1	ngon1	an1	赣			4332		
鞎	hen2	hen2	hen2	赣			5055		
鞑	tʰat7	tat6	da2	赣			4487		
鞓	tʰin1	tin1	ting1	赣			5776		
鞔	mon5	mon4	man2	赣			5938		
鞕	ȵin6	nin5	ying4	赣			4324		
鞙	tɕyon1	jyuon1	xuan4	赣			4494		
鞙	ɕyon6	xyuon5	xuan4	赣			5062		
鞚	kʰuŋ3	kung3	kong4	赣			5139		
鞜	tʰat7	tat6	ta4	赣			5922		
鞞	pi1	bi1	bing3	赣			5672		
鞟	kʰuɔʔ7	kuok6	kuo4	赣			4669		
鞢	tsʰat8	cat7	xie4	赣			5693		
鞢	ɕiet7	xiet6	xie4	赣			4683		
鞤	pɔŋ1	bong1	bang1	赣			5887		
鞥	ŋot7	ngot6	eng1	赣			5092		
鞪	meu5	meu4	mu4	赣			4024		
鞪	muʔ7	muk6	mu4	赣			5940		
鞬	tɕien1	jien1	jian1	赣			5675		
鞮	ti1	di1	di1	赣			5261		
鞳	tʰat7	tat6	ta4	赣			5745		
鞵	hai2	hai2	xie2	赣			4191		
鞶	pʰon2	pon2	pan2	赣			5341		
鞹	kʰuɔʔ7	kuok6	kuo4	赣			5825		
鞻	leu5	leu4	lou2	赣			5249		
鞼	kui1	gui1	gui4	赣			4134		
鞼	kʰui6	kui5	gui4	赣			4576		
鞿	tɕi1	ji1	ji1	赣			5795		
韄	fu6	fu5	hu4	赣			5295		
韅	ɕien3	xien3	xian3	赣			4450		
韅	ɕien5	xien4	xian3	赣			5811		
韇	tʰuʔ8	tuk7	du2	赣			5289		
韈	uat7	wat6	wa4	赣			5537		
韎	mai6	mai5	mei4	赣			5156		
韎	mot7	mot6	mei4	赣			5785		
韏	tɕʰyon3	qyuon3	quan4	赣			4158		
韐	kat7	gat6	ge2	赣			4202		
韐	kot7	got6	ge2	赣			4341		
韒	ɕieu5	xieu4	qiao4	赣			4495		
韔	tsʰɔŋ3	cong3	chang4	赣			4265		
韖	leu3	leu3	rou3	赣			4281		
韗	ɕyon5	xyuon4	yun4	赣			4525		
韗	yn6	yun5	yun4	赣			5119		
韘	set7	set6	she4	赣			4765		
韘	ɕiet7	xiet6	she4	赣			5003		
韡	ui3	wui3	wei3	赣			4704		
韢	tsʰui3	cui3	sui4	赣			4172		
韣	tʰuʔ8	tuk7	du2	赣			5897		
韤	uat7	wat6	wa4	赣			5883		
韰	hai6	hai5	xie4	赣			4278		
韱	ɕien1	xien1	xian1	赣			5977		
韴	tsʰat8	cat7	za2	赣			5750		
韸	pʰuŋ2	pung2	peng2	赣			4122		
韹	uɔŋ5	wong4	huang2	赣			5487		
韺	in1	yin1	ying1	赣			4907		
韽	ŋan5	ngan4	an1	赣			4368		
韽	ŋon1	ngon1	an1	赣			4177		
韾	in1	yin1	yin1	赣			4273		
頀	fu6	fu5	hu4	赣			4309		
頄	tɕʰiu2	qiu2	kui2	赣			4180		
頋	ku5	gu4	e3	赣			4975		
頕	tan1	dan1	dan1	赣			5056		
頖	pʰon3	pon3	pan4	赣			4759		
頛	lui3	lui3	lei4	赣			4193		
頝	kʰau1	kau1	qiao1	赣			5386		
頞	ŋot7	ngot6	e4	赣			5779		
頟	ŋiet7	ngiet6	e2	赣			4622		
頢	fat8	fat7	kuo4	赣			4770		
頢	kuɔʔ7	guok6	kuo4	赣			4173		
頧	tui1	dui1	dui3	赣			5169		
頧	tui3	dui3	dui3	赣			4220		
頨	y3	yu3	yu3	赣			4561		
頨	ɕyon1	xyuon1	yu3	赣			5972		
頩	pʰin1	pin1	ping1	赣			5574		
頩	pʰin3	pin3	ping1	赣			4301		
頪	lui6	lui5	lei4	赣			5505		
頯	kui3	gui3	kui2	赣			5259		
頯	kʰui2	kui2	kui2	赣			5732		
頶	fuʔ8	fuk7	hu2	赣			4383		
頾	tsɿ1	zi1	zi1	赣			4492		
頿	tsɿ1	zi1	zi1	赣			4104		
顀	tsʰui2	cui2	chui2	赣			5285		
顁	tin5	din4	ding4	赣			4596		
顄	hon2	hon2	han4	赣			5935		
顄	hon6	hon5	han4	赣			5347		
顇	tsʰui6	cui5	cui4	赣			4772		
顈	ɕien6	xien5	xuan3	赣			5926		
顋	sai1	sai1	sai1	赣			4939		
顐	fun5	fun4	wen4	赣			5827		
顑	ŋan6	ngan5	kan3	赣			5603		
顑	kʰon3	kon3	kan3	赣			5802		
顖	ɕin5	xin4	xin4	赣			5907		
顚	tien1	dien1	dian1	赣			5657		
顚	tʰien3	tien3	dian1	赣			4390		
顝	kʰut7	kut6	kui1	赣			5520		
顟	lau5	lau4	lao2	赣			4779		
顠	pʰieu3	pieu3	piao3	赣			4112		
顠	pʰieu6	pieu5	piao3	赣			5137		
顡	ȵi6	ni5	wai4	赣			4166		
顡	ui3	wui3	wai4	赣			4529		
顤	ȵieu5	nieu4	yao2	赣			4416		
顦	tɕʰieu2	qieu2	qiao2	赣			4919		
顩	ȵien3	nien3	yan3	赣			5529		
顪	fɨi3	fei3	hui4	赣			5737		
顪	fɨi3	fei3	hui4	赣			5583		
顮	pin1	bin1	bin1	赣			4278		
顲	lan3	lan3	lan3	赣			5932		
颎	kuen3	gun3	jiong3	赣			4433		
颎	tɕiɔŋ3	jiong3	jiong3	赣			4956		
颒	fɨi3	fei3	hui4	赣			5642		
颒	fɨi3	fei3	hui4	赣			4459		
颣	lui6	lui5	lei4	赣			5190		
颫	fu5	fu4	fu2	赣			5863		
颬	ha1	ha1	xia1	赣			4060		
颲	liet7	liet6	lie4	赣			4702		
颵	sau1	sau1	shao1	赣			5258		
颽	kʰai3	kai3	kai3	赣			5336		
颿	fan5	fan4	fan1	赣			5410		
颿	fan6	fan5	fan1	赣			4916		
飁	ɕit8	xit7	xi2	赣			4644		
飂	liu5	liu4	liu4	赣			4163		
飂	liu6	liu5	liu4	赣			4518		
飉	lieu5	lieu4	liao2	赣			4555		
飊	pieu1	bieu1	biao1	赣			4574		
飌	fuŋ1	fung1	feng1	赣			5814		
飍	ɕiu1	xiu1	xiu1	赣			5279		
飏	iɔŋ5	yong4	yang2	赣			4456		
飏	iɔŋ6	yong5	yang2	赣			4567		
飓	tɕʰy6	qyu5	ju4	赣			4605		
飕	seu1	seu1	sou1	赣			4019		
飖	ieu5	yeu4	yao2	赣			5863		
飙	pieu1	bieu1	biao1	赣			9685		
飜	fan1	fan1	fan1	赣			4226		
飡	tsʰan1	can1	can1	赣			4037		
飤	sɿ6	si5	si4	赣			5088		
飬	tɕyon5	jyuon4	juan4	赣			5526		
飬	tɕʰyon3	qyuon3	juan4	赣			5325		
飰	fan6	fan5	fan4	赣			5101		
飳	tʰeu3	teu3	tou3	赣			5443		
飷	tɕia3	jia3	jie3	赣			5278		
飺	tsʰɿ2	ci2	ci2	赣			5884		
飻	tʰiet7	tiet6	tie4	赣			4839		
餀	hai3	hai3	hai4	赣			5038		
餁	len3	len3	ren4	赣			4623		
餁	ȵin3	nin3	ren4	赣			4447		
餂	tʰien3	tien3	tian3	赣			4290		
餆	ieu5	yeu4	yao2	赣			4563		
餟	tsui5	zui4	zhui4	赣			4226		
餟	tsot7	zot6	zhui4	赣			4580		
餣	iet7	yet6	ye4	赣			5854		
餤	tʰan2	tan2	tan2	赣			5911		
餥	fɨi1	fei1	fei1	赣			5900		
餥	fɨi3	fei3	fei1	赣			5803		
餥	fɨi1	fei1	fei1	赣			4048		
餥	fɨi3	fei3	fei1	赣			5721		
餩	ŋiet7	ngiet6	e4	赣			4365		
餯	fɨi3	fei3	hui4	赣			5972		
餯	fɨi3	fei3	hui4	赣			4394		
餲	hot8	hot7	ai4	赣			5881		
餴	fɨn1	fen1	fen1	赣			5661		
餴	fun1	fun1	fen1	赣			5845		
餹	tʰɔŋ2	tong2	tang2	赣			5433		
餻	kau1	gau1	gao1	赣			5395		
餽	kui5	gui4	kui4	赣			5081		
餽	kʰui6	kui5	kui4	赣			5591		
饆	pit7	bit6	bi4	赣			5159		
饇	y5	yu4	yu4	赣			5818		
饍	sen6	sen5	shan4	赣			4597		
饎	tsʰɿ3	ci3	chi4	赣			5331		
饐	i5	yi4	yi4	赣			4903		
饖	ui5	wui4	wei4	赣			4548		
饙	fɨn1	fen1	fen1	赣			4831		
饙	fun1	fun1	fen1	赣			4974		
饛	muŋ5	mung4	meng2	赣			5285		
饡	tsan5	zan4	zan4	赣			4805		
饣	sɛt8	set7	shi2	赣			5236		
饣	ɕit8	xit7	shi2	赣			4505		
饤	tin5	din4	ding4	赣			4213		
饦	tʰɔʔ7	tok6	tuo1	赣			5779		
饹	lɔʔ7	lok6	le5	赣			4742		
饾	tʰeu6	teu5	dou4	赣			4576		
馂	tɕyn5	jyun4	jun4	赣			5168		
馃	kuo3	guo3	guo3	赣			4376		
馇	tsʰa1	ca1	cha1	赣			5970		
馎	pɔʔ7	bok6	bo2	赣			4566		
馐	ɕiu1	xiu1	xiu1	赣			4813		
馕	lɔŋ5	long4	nang2	赣			4359		
馚	fɨn5	fen4	fen2	赣			4977		
馚	fun5	fun4	fen2	赣			5542		
馛	pʰot8	pot7	bo2	赣			5354		
馝	pʰiet8	piet7	bi4	赣			4262		
馝	pʰet8	pet7	bi4	赣			4838		
馞	pʰɛt7	pet6	bo2	赣			5567		
馞	pʰet8	pet7	bo2	赣			4429		
馠	hon1	hon1	han1	赣			5191		
馡	fɨi1	fei1	fei1	赣			4802		
馡	fɨi1	fei1	fei1	赣			4945		
馣	ŋon1	ngon1	an1	赣			5397		
馤	ŋai5	ngai4	ai4	赣			4804		
馦	ɕien1	xien1	xian1	赣			5708		
馧	yn1	yun1	yun1	赣			4731		
馧	ut7	wut6	yun1	赣			4726		
馩	fɨn5	fen4	fen2	赣			5560		
馩	fun5	fun4	fen2	赣			4142		
馰	tit7	dit6	di2	赣			5965		
馲	tʰɔʔ7	tok6	zhe2	赣			5716		
馵	tɕy5	jyu4	zhu4	赣			5261		
馶	tsɿ1	zi1	zhi1	赣			5830		
馺	sat7	sat6	sa4	赣			5231		
馻	yon3	yuon3	yun3	赣			4335		
馻	yn3	yun3	yun3	赣			5558		
馾	tan5	dan4	dan4	赣			4827		
駂	pau3	bau3	bao3	赣			5779		
駄	tʰo6	to5	tuo2	赣			5098		
駏	tɕʰy6	qyu5	ju4	赣			4529		
駖	lin5	lin4	ling2	赣			4631		
駗	tsɛn3	zen3	zhen3	赣			4007		
駜	pʰet8	pet7	bi4	赣			5461		
駣	tsʰeu6	ceu5	tao2	赣			4072		
駥	luŋ5	lung4	rong2	赣			5008		
駥	iuŋ5	yung4	rong2	赣			5628		
駬	ɵ3	o3	er3	赣			4536		
駮	pɔʔ7	bok6	bo2	赣			5106		
駴	hai6	hai5	hai4	赣			5984		
駵	liu5	liu4	liu2	赣			4103		
駷	seu3	seu3	song3	赣			5171		
駷	suŋ3	sung3	song3	赣			5931		
駹	mɔŋ5	mong4	mang2	赣			4727		
駺	lɔŋ5	long4	lang2	赣			5703		
駽	ɕyon1	xyuon1	xuan1	赣			5745		
駽	ɕyon5	xyuon4	xuan1	赣			5555		
駾	tʰui3	tui3	tui4	赣			4421		
騀	ŋo3	ngo3	e3	赣			4308		
騇	sa3	sa3	she4	赣			4211		
騇	sa5	sa4	she4	赣			4647		
騋	lai5	lai4	lai2	赣			5837		
騕	ieu3	yeu3	yao3	赣			5749		
騗	pʰien3	pien3	pian4	赣			5152		
騘	tsʰuŋ1	cung1	cong1	赣			5296		
騛	fɨi1	fei1	fei1	赣			4802		
騛	fɨi1	fei1	fei1	赣			5974		
騢	ha2	ha2	xia2	赣			4432		
騣	tsuŋ1	zung1	zong1	赣			5041		
騥	leu5	leu4	rou2	赣			5306		
騩	kui1	gui1	gui1	赣			5903		
騩	kui5	gui4	gui1	赣			5836		
騬	sɨn5	sen4	cheng2	赣			4918		
騬	ɕin5	xin4	cheng2	赣			5857		
騯	pʰɔŋ2	pong2	peng2	赣			5304		
騲	tsʰau3	cau3	cao3	赣			4256		
騺	tsɿ5	zi4	zhi4	赣			5459		
騽	ɕit8	xit7	xi2	赣			4078		
騽	it7	yit6	xi2	赣			5714		
驈	sut8	sut7	yu4	赣			5636		
驈	yt7	yut6	yu4	赣			4858		
驉	ɕy1	xyu1	xu1	赣			4978		
驒	tʰan2	tan2	tuo2	赣			5896		
驔	tʰien6	tien5	dian4	赣			4862		
驖	tʰiet7	tiet6	tie3	赣			5441		
驖	tʰiet8	tiet7	tie3	赣			5280		
驘	lo5	lo4	luo2	赣			4169		
驜	ȵiet7	niet6	ye4	赣			4219		
驠	ien1	yen1	yan4	赣			5668		
驠	ien5	yen4	yan4	赣			5605		
驡	tsɔŋ3	zong3	long2	赣			4982		
驡	luŋ5	lung4	long2	赣			5043		
驧	tɕʰiuʔ8	qiuk7	ju2	赣			5878		
驩	fon1	fon1	huan1	赣			5063		
驲	ȵit7	nit6	ri4	赣			4399		
骃	in1	yin1	yin1	赣			5410		
骉	pieu1	bieu1	biao1	赣			4630		
骒	kuo5	guo4	ke4	赣			5674		
骒	kʰuo3	kuo3	ke4	赣			5221		
骕	ɕiuʔ7	xiuk6	su4	赣			5564		
骟	sen5	sen4	shan4	赣			5891		
骢	tsʰuŋ1	cung1	cong1	赣			4246		
骣	tsʰan6	can5	chan3	赣			4621		
骦	sɔŋ1	song1	shuang1	赣			5281		
骫	ui3	wui3	wei3	赣			5570		
骬	y5	yu4	yu2	赣			4732		
骭	han6	han5	gan4	赣			4403		
骭	kon5	gon4	gan4	赣			4606		
骱	kat7	gat6	jie4	赣			4480		
骱	hot8	hot7	jie4	赣			5371		
骲	pʰau6	pau5	bao4	赣			4733		
骳	mie3	mie3	bei4	赣			4308		
