本词	国际音标	方言拼音	汉语拼音	词汇属性	对应官话词	官话拼音	词频	同义词	新旧标记
水兵		xyu bin	shui3 bing1	赣			198		
水军		xyu jyun	shui3 jun1	赣			334		
水冲		xyu qiung	shui3 chong1	赣			11		
水冷却		xyu lang ko	shui3 leng3 que4	赣			7		
水冷式		xyu lang si	shui3 leng3 shi4	赣			6		
水准		xyu jyun	shui3 zhun3	赣			571		
水准仪		xyu jyun yi	shui3 zhun3 yi2	赣			21		
水准器		xyu jyun qi	shui3 zhun3 qi4	赣			14		
水准面		xyu jyun mien	shui3 zhun3 mian4	赣			40		
水分		xyu fen	shui3 fen4	赣			912		
水利		xyu li	shui3 li4	赣			1504		
水利化		xyu li fa	shui3 li4 hua4	赣			9		
水利厅		xyu li tiang	shui3 li4 ting1	赣			7		
水利学		xyu li ho	shui3 li4 xue2	赣			9		
水利局		xyu li qiu	shui3 li4 ju2	赣			13		
水利工程		xyu li gung cen	shui3 li4 gong1 cheng2	赣			264		
水利枢纽		xyu li xyu niu	shui3 li4 shu1 niu3	赣			156		
水利科学		xyu li ko ho	shui3 li4 ke1 xue2	赣			7		
水利部		xyu li pu	shui3 li4 bu4	赣			67		
水利部门		xyu li pu men	shui3 li4 bu4 men2	赣			9		
水到渠成		xyu dau gie cen	shui3 dao4 qu2 cheng2	赣			62		
水到渠成		xyu dau gie xiang	shui3 dao4 qu2 cheng2	赣			62		
水剂		xyu ji	shui3 ji4	赣			15		
水力		xyu li	shui3 li4	赣			1951		
水力发电		xyu li fai tien	shui3 li4 fa1 dian4	赣			80		
水力发电站		xyu li fai tien zan	shui3 li4 fa1 dian4 zhan4	赣			11		
水力学		xyu li ho	shui3 li4 xue2	赣			65		
水务		xyu wu	shui3 wu4	赣			72		
水务局		xyu wu qiu	shui3 wu4 ju2	赣			9		
水势		xyu si	shui3 shi4	赣			134		
水化		xyu fa	shui3 hua4	赣			36		
水北		xyu be	shui3 bei3	赣			9		
水区		xyu qyu	shui3 qu1	赣			28		
水南		xyu lang	shui3 nan2	赣			8		
水印		xyu yin	shui3 yin4	赣			29		
水厂		xyu qiong	shui3 chang3	赣			39		
水压		xyu nga	shui3 ya1	赣			75		
水压机		xyu nga ji	shui3 ya1 ji1	赣			40		
水原		xyu nyuon	shui3 yuan2	赣			8		
水口		xyu kieu	shui3 kou3	赣			37		
水口山		xyu kieu san	shui3 kou3 shan1	赣			10		
水合		xyu ho	shui3 he2	赣			41		
水合物		xyu ho wu	shui3 he2 wu4	赣			24		
水吧		xyu ba	shui3 ba5	赣			16		
水圈		xyu qon	shui3 quan1	赣			69		
水土		xyu tu	shui3 tu3	赣			708		
水土不服		xyu tu bei fu	shui3 tu3 bu4 fu2	赣			33		
水地		xyu ti	shui3 di4	赣			70		
水坑		xyu kang	shui3 keng1	赣			12		
水坝		xyu ba	shui3 ba4	赣			85		
水坡集		xyu po ji	shui3 po1 ji2	赣			56		
水垢		xyu kieu	shui3 gou4	赣			16		
水城		xyu cen	shui3 cheng2	赣			119		
水域		xyu yu	shui3 yu4	赣			1089		
水基		xyu ji	shui3 ji1	赣			13		
水塔		xyu ta	shui3 ta3	赣			36		
水塘		xyu tong	shui3 tang2	赣			121		
水墨		xyu me	shui3 mo4	赣			164		
水墨画		xyu me fa	shui3 mo4 hua4	赣			72		
水声		xyu xiang	shui3 sheng1	赣			220		
水声学		xyu xiang ho	shui3 sheng1 xue2	赣			9		
水壶		xyu fu	shui3 hu2	赣			202		
水天一色		xyu tien yi se	shui3 tian1 yi1 se4	赣			12		
水头		xyu teu	shui3 tou2	赣			54		
水妖		xyu yeu	shui3 yao1	赣			7		
水害		xyu hoi	shui3 hai4	赣			17		
水寨		xyu zai	shui3 zhai4	赣			85		
水层		xyu ceng	shui3 ceng2	赣			97		
水岩		xyu ngai	shui3 yan2	赣			6		
水工		xyu gung	shui3 gong1	赣			88		
水师		xyu si	shui3 shi1	赣			239		
水师		xyu su	shui3 shi1	赣			239		
水帘		xyu lien	shui3 lian2	赣			29		
水帘洞		xyu lien teng	shui3 lian2 dong4	赣			73		
水带		xyu dai	shui3 dai4	赣			21		
水幕		xyu mu	shui3 mu4	赣			13		
水平		xyu piang	shui3 ping2	赣			13880		
水平式		xyu piang si	shui3 ping2 shi4	赣			6		
水平线		xyu piang xien	shui3 ping2 xian4	赣			13		
水平面		xyu piang mien	shui3 ping2 mian4	赣			35		
水库		xyu ku	shui3 ku4	赣			1186		
水底		xyu di	shui3 di3	赣			615		
水彩		xyu coi	shui3 cai3	赣			23		
水彩画		xyu coi fa	shui3 cai3 hua4	赣			61		
水影		xyu yang	shui3 ying3	赣			10		
水循环		xyu xyun fan	shui3 xun2 huan2	赣			6		
水德王		xyu de wong	shui3 de2 wang2	赣			6		
水性		xyu xin	shui3 xing4	赣			339		
水性杨花		xyu xin yong fa	shui3 xing4 yang2 hua1	赣			18		
水怪		xyu guai	shui3 guai4	赣			21		
水患		xyu fon	shui3 huan4	赣			58		
水情		xyu qin	shui3 qing2	赣			35		
水战		xyu zan	shui3 zhan4	赣			52		
水房		xyu fong	shui3 fang2	赣			17		
水手		xyu seu	shui3 shou3	赣			460		
水敬洪		xyu jin feng	shui3 jing4 hong2	赣			83		
水文		xyu wen	shui3 wen2	赣			660		
水文学		xyu wen ho	shui3 wen2 xue2	赣			81		
水文站		xyu wen zan	shui3 wen2 zhan4	赣			40		
水族		xyu zu	shui3 zu2	赣			345		
水族箱		xyu zu xiong	shui3 zu2 xiang1	赣			10		
水族馆		xyu zu guon	shui3 zu2 guan3	赣			30		
水旱		xyu hon	shui3 han4	赣			71		
水旱灾害		xyu hon zoi hoi	shui3 han4 zai1 hai4	赣			17		
水星		xyu xin	shui3 xing1	赣			131		
水星号		xyu xin hau	shui3 xing1 hao4	赣			6		
水景		xyu jin	shui3 jing3	赣			12		
水晶		xyu jin	shui3 jing1	赣			1235		
水晶体		xyu jin ti	shui3 jing1 ti3	赣			12		
水晶宫		xyu jin gung	shui3 jing1 gong1	赣			78		
水晶棺		xyu jin gon	shui3 jing1 guan1	赣			140		
水晶球		xyu jin qiu	shui3 jing1 qiu2	赣			12		
水晶石		xyu jin xia	shui3 jing1 shi2	赣			68		
水暖		xyu lon	shui3 nuan3	赣			10		
水曲柳		xyu qyu liu	shui3 qu1 liu3	赣			28		
水月庵		xyu nyue ngon	shui3 yue4 an1	赣			28		
水月观音		xyu nyue guon yin	shui3 yue4 guan1 yin1	赣			7		
水木		xyu mu	shui3 mu4	赣			6		
水木清华		xyu mu qiang fa	shui3 mu4 qing1 hua2	赣			10		
水木清华		xyu mu qin fa	shui3 mu4 qing1 hua2	赣			10		
水机		xyu ji	shui3 ji1	赣			6		
水杉		xyu sen	shui3 shan1	赣			48		
水来土掩		xyu loi tu yen	shui3 lai2 tu3 yan3	赣			22		
水杨酸		xyu yong son	shui3 yang2 suan1	赣			34		
水杯		xyu bi	shui3 bei1	赣			15		
水松		xyu seng	shui3 song1	赣			13		
水果		xyu guo	shui3 guo3	赣			1510		
水果刀		xyu guo dau	shui3 guo3 dao1	赣			12		
水果摊		xyu guo tan	shui3 guo3 tan1	赣			6		
水果湖		xyu guo fu	shui3 guo3 hu2	赣			256		
水果糖		xyu guo tong	shui3 guo3 tang2	赣			21		
水枪		xyu qiong	shui3 qiang1	赣			28		
水柜		xyu kui	shui3 gui4	赣			14		
水柱		xyu jyu	shui3 zhu4	赣			81		
水栖		xyu xi	shui3 qi1	赣			8		
水校尉		xyu hau wei	shui3 xiao4 wei4	赣			11		
水样		xyu yong	shui3 yang4	赣			46		
水桶		xyu teng	shui3 tong3	赣			164		
水榭		xyu xia	shui3 xie4	赣			51		
水槽		xyu cau	shui3 cao2	赣			35		
水橇		xyu qieu	shui3 qiao1	赣			16		
水殿		xyu dien	shui3 dian4	赣			9		
水母		xyu mu	shui3 mu3	赣			136		
水气		xyu qi	shui3 qi4	赣			152		
水池		xyu ci	shui3 chi2	赣			188		
水池子		xyu ci zu	shui3 chi2 zi5	赣			6		
水污染		xyu wu len	shui3 wu1 ran3	赣			126		
水汪汪		xyu wong wong	shui3 wang1 wang1	赣			32		
水汽		xyu qi	shui3 qi4	赣			134		
水沟		xyu gieu	shui3 gou1	赣			80		
水河		xyu ho	shui3 he2	赣			33		
水泄不通		xyu xie bei teng	shui3 xie4 bu4 tong1	赣			105		
水泉		xyu qon	shui3 quan2	赣			12		
水泊		xyu bo	shui3 po1	赣			30		
水泊梁山		xyu bo liong san	shui3 po1 liang2 shan1	赣			20		
水法		xyu fa	shui3 fa3	赣			40		
水泡		xyu pau	shui3 pao4	赣			375		
水波		xyu bo	shui3 bo1	赣			100		
水泥		xyu ni	shui3 ni2	赣			1627		
水泥厂		xyu ni qiong	shui3 ni2 chang3	赣			68		
水泥地		xyu ni ti	shui3 ni2 di4	赣			21		
水泥块		xyu ni kuai	shui3 ni2 kuai4	赣			7		
水泥墙		xyu ni qiong	shui3 ni2 qiang2	赣			14		
水泥板		xyu ni ban	shui3 ni2 ban3	赣			16		
水泥船		xyu ni qon	shui3 ni2 chuan2	赣			13		
水泥路		xyu ni lu	shui3 ni2 lu4	赣			9		
水泵		xyu bang	shui3 beng4	赣			580		
水泼不进		xyu po bei jin	shui3 po1 bu4 jin4	赣			26		
水泽		xyu ca	shui3 ze2	赣			9		
水洗		xyu xi	shui3 xi3	赣			81		
水洞		xyu teng	shui3 dong4	赣			306		
水洼		xyu wa	shui3 wa1	赣			36		
水流		xyu liu	shui3 liu2	赣			1241		
水流声		xyu liu xiang	shui3 liu2 sheng1	赣			8		
水流量		xyu liu liong	shui3 liu2 liang4	赣			40		
水浇地		xyu jieu ti	shui3 jiao1 di4	赣			42		
水浒		xyu fu	shui3 hu3	赣			126		
水浒传		xyu fu qon	shui3 hu3 zhuan4	赣			174		
水浪		xyu long	shui3 lang4	赣			10		
水浴		xyu yu	shui3 yu4	赣			75		
水浴加		xyu yu ga	shui3 yu4 jia1	赣			8		
水浸		xyu jin	shui3 jin4	赣			49		
水涝		xyu lau	shui3 lao4	赣			11		
水涨船高		xyu jiong qon gau	shui3 zhang3 chuan2 gao1	赣			68		
水液		xyu ye	shui3 ye4	赣			8		
水淋淋		xyu lin lin	shui3 lin2 lin2	赣			38		
水深		xyu sen	shui3 shen1	赣			1313		
水深火热		xyu sen fo nie	shui3 shen1 huo3 re4	赣			76		
水淹		xyu yen	shui3 yan1	赣			58		
水淹七军		xyu yen qi jyun	shui3 yan1 qi1 jun1	赣			10		
水渍		xyu qi	shui3 zi4	赣			16		
水渔隐		xyu yu yin	shui3 yu2 yin3	赣			13		
水渠		xyu gie	shui3 qu2	赣			52		
水温		xyu wen	shui3 wen1	赣			470		
水源		xyu yon	shui3 yuan2	赣			678		
水源地		xyu yon ti	shui3 yuan2 di4	赣			272		
水溶		xyu yiung	shui3 rong2	赣			23		
水溶性		xyu yiung xin	shui3 rong2 xing4	赣			93		
水溶液		xyu yiung ye	shui3 rong2 ye4	赣			205		
水滴		xyu di	shui3 di1	赣			165		
水滴形		xyu di xin	shui3 di1 xing2	赣			6		
水漂		xyu pieu	shui3 piao1	赣			51		
水漫金山		xyu man jin san	shui3 man4 jin1 shan1	赣			9		
水潭		xyu tan	shui3 tan2	赣			123		
水火		xyu fo	shui3 huo3	赣			124		
水火不容		xyu fo bei yiung	shui3 huo3 bu4 rong2	赣			11		
水火不相容		xyu fo bei xiong yiung	shui3 huo3 bu4 xiang1 rong2	赣			13		
水火之中		xyu fo zi jiung	shui3 huo3 zhi1 zhong1	赣			19		
水火棍		xyu fo gun	shui3 huo3 gun4	赣			40		
水灯		xyu den	shui3 deng1	赣			6		
水灵		xyu lin	shui3 ling2	赣			27		
水灵灵		xyu lin lin	shui3 ling2 ling2	赣			32		
水灾		xyu zoi	shui3 zai1	赣			166		
水炮		xyu pau	shui3 pao4	赣			11		
水烟		xyu yen	shui3 yan1	赣			17		
水烟袋		xyu yen toi	shui3 yan1 dai4	赣			100		
水煤气		xyu mi qi	shui3 mei2 qi4	赣			8		
水牛		xyu niu	shui3 niu2	赣			123		
水牢		xyu lau	shui3 lao2	赣			12		
水獭		xyu tai	shui3 ta3	赣			73		
水玻璃		xyu bo li	shui3 bo1 li2	赣			9		
水珠		xyu jyu	shui3 zhu1	赣			142		
水球		xyu qiu	shui3 qiu2	赣			49		
水瓢		xyu pieu	shui3 piao2	赣			14		
水瓮		xyu weng	shui3 weng4	赣			11		
水瓶		xyu pin	shui3 ping2	赣			20		
水生		xyu sang	shui3 sheng1	赣			629		
水生成		xyu sang cen	shui3 sheng1 cheng2	赣			8		
水生成		xyu sang xiang	shui3 sheng1 cheng2	赣			8		
水生植物		xyu sang zi wu	shui3 sheng1 zhi2 wu4	赣			89		
水生物		xyu sang wu	shui3 sheng1 wu4	赣			7		
水田		xyu tien	shui3 tian2	赣			199		
水电		xyu tien	shui3 dian4	赣			775		
水电站		xyu tien zan	shui3 dian4 zhan4	赣			815		
水电费		xyu tien fi	shui3 dian4 fei4	赣			11		
水界		xyu gai	shui3 jie4	赣			7		
水疗		xyu lieu	shui3 liao2	赣			35		
水疱		xyu pau	shui3 pao4	赣			51		
水痘		xyu teu	shui3 dou4	赣			18		
水盆		xyu pen	shui3 pen2	赣			51		
水硬性		xyu ngang xin	shui3 ying4 xing4	赣			6		
水碓		xyu dei	shui3 dui4	赣			7		
水磨		xyu mo	shui3 mo2	赣			59		
水磨石		xyu mo xia	shui3 mo2 shi2	赣			10		
水神		xyu sen	shui3 shen2	赣			38		
水禽		xyu qin	shui3 qin2	赣			43		
水程		xyu cen	shui3 cheng2	赣			7		
水稻		xyu tau	shui3 dao4	赣			1109		
水稻田		xyu tau tien	shui3 dao4 tian2	赣			15		
水竹		xyu jyu	shui3 zhu2	赣			16		
水管		xyu guon	shui3 guan3	赣			84		
水箱		xyu xiong	shui3 xiang1	赣			45		
水粉		xyu fen	shui3 fen3	赣			22		
水粉画		xyu fen fa	shui3 fen3 hua4	赣			14		
水精		xyu jiang	shui3 jing1	赣			11		
水系		xyu xi	shui3 xi4	赣			1860		
水红		xyu feng	shui3 hong2	赣			10		
水纹		xyu wen	shui3 wen2	赣			7		
水线		xyu xien	shui3 xian4	赣			52		
水经注		xyu jin jyu	shui3 jing1 zhu4	赣			66		
水绿		xyu liu	shui3 lv4	赣			9		
水缸		xyu gong	shui3 gang1	赣			143		
水罐		xyu guon	shui3 guan4	赣			23		
水网		xyu mong	shui3 wang3	赣			108		
水翼		xyu ye	shui3 yi4	赣			23		
水翼船		xyu ye qon	shui3 yi4 chuan2	赣			24		
水肥		xyu fi	shui3 fei2	赣			10		
水肿		xyu jiung	shui3 zhong3	赣			273		
水能		xyu len	shui3 neng2	赣			523		
水至清则无鱼		xyu zi qiang ze wu nyu	shui3 zhi4 qing1 ze2 wu2 yu2	赣			7		
水至清则无鱼		xyu zi qin ze wu nyu	shui3 zhi4 qing1 ze2 wu2 yu2	赣			7		
水色		xyu se	shui3 se4	赣			59		
水花		xyu fa	shui3 hua1	赣			130		
水草		xyu cau	shui3 cao3	赣			274		
水荒		xyu fong	shui3 huang1	赣			6		
水萝卜		xyu lo bu	shui3 luo2 bo5	赣			11		
水落石出		xyu lai xia qyu	shui3 luo4 shi2 chu1	赣			113		
水葫芦		xyu fu lu	shui3 hu2 lu2	赣			36		
水葱		xyu ceng	shui3 cong1	赣			8		
水蒸气		xyu zen qi	shui3 zheng1 qi4	赣			140		
水蒸汽		xyu zen qi	shui3 zheng1 qi4	赣			22		
水藻		xyu zau	shui3 zao3	赣			21		
水虱		xyu se	shui3 shi1	赣			7		
水蚤		xyu zau	shui3 zao3	赣			30		
水蛇		xyu xia	shui3 she2	赣			49		
水蛇腰		xyu xia yeu	shui3 she2 yao1	赣			12		
水蛭		xyu zi	shui3 zhi4	赣			52		
水蜜桃		xyu mi tau	shui3 mi4 tao2	赣			36		
水街		xyu gai	shui3 jie1	赣			25		
水表		xyu bieu	shui3 biao3	赣			8		
水袖		xyu qiu	shui3 xiu4	赣			25		
水西		xyu xi	shui3 xi1	赣			6		
水解		xyu gai	shui3 jie3	赣			318		
水解蛋白		xyu gai tan pa	shui3 jie3 dan4 bai2	赣			8		
水警区		xyu jin qyu	shui3 jing3 qu1	赣			15		
水语		xyu nyu	shui3 yu3	赣			14		
水调歌头		xyu tieu go teu	shui3 diao4 ge1 tou2	赣			15		
水谷		xyu gu	shui3 gu3	赣			35		
水貂		xyu dieu	shui3 diao1	赣			31		
水货		xyu fo	shui3 huo4	赣			83		
水质		xyu zi	shui3 zhi4	赣			1437		
水费		xyu fi	shui3 fei4	赣			44		
水资源		xyu zu yon	shui3 zi1 yuan2	赣			379		
水资源量		xyu zu yon liong	shui3 zi1 yuan2 liang4	赣			7		
水路		xyu lu	shui3 lu4	赣			601		
水车		xyu qia	shui3 che1	赣			49		
水轮		xyu len	shui3 lun2	赣			61		
水轮机		xyu len ji	shui3 lun2 ji1	赣			63		
水边		xyu bien	shui3 bian1	赣			183		
水运		xyu yun	shui3 yun4	赣			1415		
水迹		xyu ji	shui3 ji4	赣			14		
水道		xyu tau	shui3 dao4	赣			359		
水酒		xyu jiu	shui3 jiu3	赣			12		
水量		xyu liong	shui3 liang4	赣			739		
水金睛		xyu jin jiang	shui3 jin1 jing1	赣			6		
水针		xyu zen	shui3 zhen1	赣			8		
水银		xyu ngin	shui3 yin2	赣			206		
水银柱		xyu ngin jyu	shui3 yin2 zhu4	赣			28		
水镜		xyu jiang	shui3 jing4	赣			23		
水门		xyu men	shui3 men2	赣			88		
水门汀		xyu men tiang	shui3 men2 ting1	赣			13		
水闸		xyu za	shui3 zha2	赣			57		
水阁		xyu go	shui3 ge2	赣			35		
水陆		xyu lu	shui3 lu4	赣			1156		
水陆坦克		xyu lu tan kie	shui3 lu4 tan3 ke4	赣			37		
水雷		xyu lei	shui3 lei2	赣			314		
水雾		xyu wu	shui3 wu4	赣			41		
水青树		xyu qiang xyu	shui3 qing1 shu4	赣			24		
水面		xyu mien	shui3 mian4	赣			2137		
水饺		xyu jieu	shui3 jiao3	赣			41		
水鸟		xyu dieu	shui3 niao3	赣			68		
水鹿		xyu lu	shui3 lu4	赣			14		
水龙		xyu liung	shui3 long2	赣			99		
水龙卷		xyu liung jon	shui3 long2 juan3	赣			14		
水龙吟		xyu liung yin	shui3 long2 yin2	赣			10		
水龙头		xyu liung teu	shui3 long2 tou2	赣			51		
永不		yiung bei	yong3 bu4	赣			681		
永世		yiung si	yong3 shi4	赣			86		
永中		yiung jiung	yong3 zhong1	赣			18		
永丰		yiung feng	yong3 feng1	赣			43		
永久		yiung jiu	yong3 jiu3	赣			586		
永久化		yiung jiu fa	yong3 jiu3 hua4	赣			12		
永久性		yiung jiu xin	yong3 jiu3 xing4	赣			263		
永久磁铁		yiung jiu cu tie	yong3 jiu3 ci2 tie3	赣			9		
永乐		yiung lo	yong3 le4	赣			3114		
永修县		yiung xiu xon	yong3 xiu1 xian4	赣			6		
永元		yiung yon	yong3 yuan2	赣			26		
永光		yiung guong	yong3 guang1	赣			8		
永兴		yiung xin	yong3 xing1	赣			64		
永兴县		yiung xin xon	yong3 xing1 xian4	赣			10		
永兴岛		yiung xin dau	yong3 xing1 dao3	赣			58		
永冻土		yiung deng tu	yong3 dong4 tu3	赣			9		
永利		yiung li	yong3 li4	赣			16		
永别		yiung pie	yong3 bie2	赣			69		
永动机		yiung teng ji	yong3 dong4 ji1	赣			35		
永华		yiung fa	yong3 hua2	赣			10		
永历		yiung li	yong3 li4	赣			14		
永历帝		yiung li ti	yong3 li4 di4	赣			36		
永合		yiung ho	yong3 he2	赣			15		
永吉		yiung ji	yong3 ji2	赣			8		
永吉县		yiung ji xon	yong3 ji2 xian4	赣			12		
永和		yiung ho	yong3 he2	赣			317		
永嘉		yiung ga	yong3 jia1	赣			116		
永嘉县		yiung ga xon	yong3 jia1 xian4	赣			6		
永固		yiung gu	yong3 gu4	赣			294		
永垂不朽		yiung qyu bei xiu	yong3 chui2 bu4 xiu3	赣			27		
永城		yiung cen	yong3 cheng2	赣			36		
永备		yiung pi	yong3 bei4	赣			22		
永存		yiung cen	yong3 cun2	赣			46		
永宁		yiung ning	yong3 ning2	赣			86		
永宁县		yiung ning xon	yong3 ning2 xian4	赣			14		
永宁寺		yiung ning si	yong3 ning2 si4	赣			13		
永安		yiung ngon	yong3 an1	赣			645		
永定		yiung tiang	yong3 ding4	赣			34		
永定河		yiung tiang ho	yong3 ding4 he2	赣			114		
永定门		yiung tiang men	yong3 ding4 men2	赣			22		
永寿		yiung seu	yong3 shou4	赣			19		
永川		yiung qon	yong3 chuan1	赣			13		
永州		yiung zeu	yong3 zhou1	赣			59		
永州市		yiung zeu si	yong3 zhou1 shi4	赣			9		
永平		yiung piang	yong3 ping2	赣			144		
永年		yiung nien	yong3 nian2	赣			36		
永康		yiung kong	yong3 kang1	赣			38		
永建		yiung jien	yong3 jian4	赣			10		
永德		yiung de	yong3 de2	赣			8		
永徽		yiung fi	yong3 hui1	赣			40		
永恒		yiung heng	yong3 heng2	赣			424		
永恒不变		yiung heng bei bien	yong3 heng2 bu4 bian4	赣			27		
永恒性		yiung heng xin	yong3 heng2 xing4	赣			12		
永新		yiung xin	yong3 xin1	赣			278		
永新县		yiung xin xon	yong3 xin1 xian4	赣			10		
永无宁日		yiung wu ning ni	yong3 wu2 ning2 ri4	赣			6		
永无止境		yiung wu zi qin	yong3 wu2 zhi3 jing4	赣			19		
永昌		yiung qiong	yong3 chang1	赣			92		
永昌县		yiung qiong xon	yong3 chang1 xian4	赣			9		
永明		yiung miang	yong3 ming2	赣			16		
永明体		yiung miang ti	yong3 ming2 ti3	赣			8		
永春		yiung qyun	yong3 chun1	赣			12		
永春县		yiung qyun xon	yong3 chun1 xian4	赣			7		
永泰		yiung toi	yong3 tai4	赣			42		
永济		yiung ji	yong3 ji4	赣			35		
永济县		yiung ji xon	yong3 ji4 xian4	赣			11		
永济渠		yiung ji gie	yong3 ji4 qu2	赣			47		
永清		yiung qiang	yong3 qing1	赣			14		
永清		yiung qin	yong3 qing1	赣			14		
永清县		yiung qiang xon	yong3 qing1 xian4	赣			13		
永清县		yiung qin xon	yong3 qing1 xian4	赣			13		
永生		yiung sang	yong3 sheng1	赣			93		
永生永世		yiung sang yiung si	yong3 sheng1 yong3 shi4	赣			27		
永登		yiung deng	yong3 deng1	赣			17		
永磁		yiung cu	yong3 ci2	赣			39		
永福		yiung fu	yong3 fu2	赣			278		
永续		yiung xyu	yong3 xu4	赣			20		
永胜		yiung sen	yong3 sheng4	赣			24		
永胜县		yiung sen xon	yong3 sheng4 xian4	赣			9		
永葆青春		yiung bau qiang qyun	yong3 bao3 qing1 chun1	赣			8		
永诀		yiung jyue	yong3 jue2	赣			18		
永贝里		yiung bi li	yong3 bei4 li3	赣			12		
永远		yiung yon	yong3 yuan3	赣			4554		
永通		yiung teng	yong3 tong1	赣			8		
永镇		yiung zen	yong3 zhen4	赣			11		
永隆		yiung leng	yong3 long2	赣			9		
永靖		yiung jin	yong3 jing4	赣			13		
永靖县		yiung jin xon	yong3 jing4 xian4	赣			9		
永顺		yiung xyun	yong3 shun4	赣			22		
汀江		tiang gong	ting1 jiang1	赣			32		
汀泗桥		tiang su qieu	ting1 si4 qiao2	赣			24		
汁水		zi xyu	zhi1 shui3	赣			36		
汁液		zi ye	zhi1 ye4	赣			101		
求之不得		qiu zi bei de	qiu2 zhi1 bu4 de2	赣			143		
求乞		qiu qi	qiu2 qi3	赣			15		
求亲		qiu qiang	qiu2 qin1	赣			68		
求人		qiu nin	qiu2 ren2	赣			93		
求仁得仁		qiu nin de nin	qiu2 ren2 de2 ren2	赣			7		
求仙		qiu xien	qiu2 xian1	赣			28		
求偶		qiu ngieu	qiu2 ou3	赣			75		
求全		qiu qon	qiu2 quan2	赣			26		
求全责备		qiu qon ze pi	qiu2 quan2 ze2 bei4	赣			7		
求函数		qiu hon su	qiu2 han2 shu4	赣			12		
求助		qiu qyu	qiu2 zhu4	赣			882		
求助者		qiu qyu jia	qiu2 zhu4 zhe3	赣			13		
求医		qiu yi	qiu2 yi1	赣			92		
求医问药		qiu yi wen yo	qiu2 yi1 wen4 yao4	赣			6		
求变		qiu bien	qiu2 bian4	赣			27		
求同		qiu teng	qiu2 tong2	赣			26		
求同存异		qiu teng cen yi	qiu2 tong2 cun2 yi4	赣			46		
求告		qiu gau	qiu2 gao4	赣			52		
求和		qiu ho	qiu2 he2	赣			281		
求婚		qiu fen	qiu2 hun1	赣			131		
求婚者		qiu fen jia	qiu2 hun1 zhe3	赣			13		
求学		qiu ho	qiu2 xue2	赣			248		
求实		qiu si	qiu2 shi2	赣			90		
求异		qiu yi	qiu2 yi4	赣			27		
求得		qiu de	qiu2 de2	赣			687		
求情		qiu qin	qiu2 qing2	赣			292		
求战		qiu zan	qiu2 zhan4	赣			36		
求援		qiu yon	qiu2 yuan2	赣			183		
求救		qiu jiu	qiu2 jiu4	赣			287		
求教		qiu gau	qiu2 jiao4	赣			117		
求新		qiu xin	qiu2 xin1	赣			61		
求治		qiu zi	qiu2 zhi4	赣			76		
求爱		qiu ngoi	qiu2 ai4	赣			43		
求生		qiu sang	qiu2 sheng1	赣			188		
求真		qiu zen	qiu2 zhen1	赣			26		
求真务实		qiu zen wu si	qiu2 zhen1 wu4 shi2	赣			53		
求知		qiu zi	qiu2 zhi1	赣			1107		
求知欲		qiu zi yu	qiu2 zhi1 yu4	赣			35		
求神		qiu sen	qiu2 shen2	赣			29		
求神拜佛		qiu sen bai fo	qiu2 shen2 bai4 fo2	赣			13		
求签		qiu qien	qiu2 qian1	赣			23		
求索		qiu so	qiu2 suo3	赣			64		
求职		qiu zi	qiu2 zhi2	赣			1304		
求职者		qiu zi jia	qiu2 zhi2 zhe3	赣			568		
求胜		qiu sen	qiu2 sheng4	赣			58		
求胜心切		qiu sen xin qie	qiu2 sheng4 xin1 qie4	赣			12		
求见		qiu jien	qiu2 jian4	赣			316		
求解		qiu gai	qiu2 jie3	赣			402		
求证		qiu zen	qiu2 zheng4	赣			73		
求诊		qiu jiang	qiu2 zhen3	赣			18		
求贤		qiu xien	qiu2 xian2	赣			19		
求贤若渴		qiu xien lo kie	qiu2 xian2 ruo4 ke3	赣			26		
求购		qiu gieu	qiu2 gou4	赣			8		
求进		qiu jin	qiu2 jin4	赣			9		
求雨		qiu yu	qiu2 yu3	赣			34		
求饶		qiu leu	qiu2 rao2	赣			192		
汇丰		fi feng	hui4 feng1	赣			48		
汇丰银行		fi feng ngin hang	hui4 feng1 yin2 hang2	赣			93		
汇交		fi gau	hui4 jiao1	赣			7		
汇仁		fi nin	hui4 ren2	赣			6		
汇价		fi ga	hui4 jia4	赣			109		
汇兑		fi dei	hui4 dui4	赣			235		
汇入		fi lu	hui4 ru4	赣			328		
汇出		fi qyu	hui4 chu1	赣			15		
汇划		fi fa	hui4 hua4	赣			12		
汇合		fi ho	hui4 he2	赣			776		
汇合处		fi ho qyu	hui4 he2 chu4	赣			85		
汇合点		fi ho dien	hui4 he2 dian3	赣			13		
汇市		fi si	hui4 shi4	赣			85		
汇总		fi zeng	hui4 zong3	赣			173		
汇总表		fi zeng bieu	hui4 zong3 biao3	赣			21		
汇成		fi cen	hui4 cheng2	赣			223		
汇成		fi xiang	hui4 cheng2	赣			223		
汇报		fi bau	hui4 bao4	赣			1563		
汇报会		fi bau fi	hui4 bao4 hui4	赣			40		
汇文		fi wen	hui4 wen2	赣			136		
汇款		fi kuon	hui4 kuan3	赣			98		
汇款单		fi kuon dan	hui4 kuan3 dan1	赣			14		
汇流		fi liu	hui4 liu2	赣			66		
汇流处		fi liu qyu	hui4 liu2 chu4	赣			29		
汇源		fi yon	hui4 yuan2	赣			10		
