本词	国际音标	方言拼音	汉语拼音	词汇属性	对应官话词	官话拼音	词频	同义词	新旧标记
炀		xiung	yang2	赣			7500		
炀		yong	yang2	赣			30000		
炅		bin	jiong3	赣			2400		
炅		kui	jiong3	赣			3000		
炅		tiang	jiong3	赣			2000		
炅		tin	jiong3	赣			12000		
炉		lu	lu2	赣			30000		
炊		qyu	chui1	赣			30000		
炎		yen	yan2	赣			30000		
炒		cau	chao3	赣			30000		
炔		kui	gui4	赣			30000		
炕		kang	kang4	赣			30000		
炖		fen	dun4	赣			3000		
炖		len	dun4	赣			2000		
炖		pen	dun4	赣			2400		
炖		ten	dun4	赣			12000		
炙		jia	zhi4	赣			120000		
炙		za	zhi4	赣			30000		
炜		wei	wei3	赣			30000		
炟		ho	da2	赣			12000		
炟		koi	da2	赣			2000		
炟		lai	da2	赣			3000		
炟		tai	da2	赣			2400		
炫		xon	xuan4	赣			30000		
炬		jyu	ju4	赣			30000		
炭		tan	tan4	赣			30000		
炮		pau	pao4	赣			30000		
炯		bin	jiong3	赣			3000		
炯		lang	jiong3	赣			2000		
炯		tiang	jiong3	赣			2400		
炯		tin	jiong3	赣			12000		
炱		toi	tai2	赣			30000		
炳		bin	bing3	赣			30000		
炷		jyu	zhu4	赣			30000		
炸		za	zha4	赣			30000		
点		dien	dian3	赣			30000		
炼		lien	lian4	赣			30000		
炽		do	chi4	赣			30000		
炽		zi	chi4	赣			7500		
烁		so	shuo4	赣			30000		
烂		lan	lan4	赣			60000		
烃		bin	ting1	赣			3000		
烃		lang	ting1	赣			2000		
烃		tiang	ting1	赣			2400		
烃		tin	ting1	赣			12000		
烈		lie	lie4	赣			30000		
烊		xiung	yang2	赣			7500		
烊		yong	yang2	赣			30000		
烘		feng	hong1	赣			30000		
烙		lo	lao4	赣			30000		
烛		jyu	zhu2	赣			30000		
烜		fan	xuan3	赣			2400		
烜		fi	xuan3	赣			3000		
烜		jon	xuan3	赣			2000		
烜		wan	xuan3	赣			12000		
烝		zen	zheng1	赣			30000		
烟		yen	yan1	赣			30000		
烤		kau	kao3	赣			30000		
烦		fan	fan2	赣			30000		
烧		seu	shao1	赣			30000		
烨		jie	ye4	赣			2400		
烨		nie	ye4	赣			2000		
烨		ye	ye4	赣			3000		
烨		yen	ye4	赣			12000		
烫		tong	tang4	赣			30000		
烬		jin	jin4	赣			3000		
烬		xin	jin4	赣			2400		
烬		yin	jin4	赣			2000		
烬		zen	jin4	赣			12000		
热		nie	re4	赣			30000		
烹		peng	peng1	赣			30000		
烽		fen	feng1	赣			7500		
烽		feng	feng1	赣			30000		
焉		ye	yan1	赣			30000		
焉		yon	yan1	赣			7500		
焊		hon	han4	赣			30000		
焌		den	jun4	赣			2400		
焌		jyun	jun4	赣			3000		
焌		pen	jun4	赣			2000		
焌		xyu	jun4	赣			12000		
焕		fon	huan4	赣			30000		
焘		dau	dao4	赣			7500		
焘		tau	dao4	赣			30000		
焙		pi	bei4	赣			30000		
焚		fen	fen2	赣			30000		
焜		fen	kun1	赣			30000		
焜		gun	kun1	赣			7500		
焦		jieu	jiao1	赣			30000		
焯		jieu	chao1	赣			2400		
焯		jo	chao1	赣			2000		
焯		xio	chao1	赣			12000		
焯		zo	chao1	赣			3000		
焰		yen	yan4	赣			30000		
焱		di	yan4	赣			2000		
焱		ji	yan4	赣			2400		
焱		li	yan4	赣			3000		
焱		yen	yan4	赣			12000		
然		len	ran2	赣			30000		
煌		fong	huang2	赣			30000		
煎		jien	jian1	赣			30000		
煜		ji	yu4	赣			30000		
煜		si	yu4	赣			7500		
煜		xi	yu4	赣			6000		
煜		zi	yu4	赣			5000		
煞		sa	sha1	赣			30000		
煞		sai	sha1	赣			7500		
煤		mi	mei2	赣			30000		
煦		fu	xu4	赣			12000		
煦		jyu	xu4	赣			3000		
煦		xyu	xu4	赣			2000		
煦		yu	xu4	赣			2400		
照		zeu	zhao4	赣			30000		
煨		wei	wei1	赣			30000		
煮		jyu	zhu3	赣			30000		
煲		bau	bao1	赣			30000		
煽		sen	shan1	赣			30000		
熄		xi	xi1	赣			30000		
熊		xiung	xiong2	赣			30000		
熏		xyun	xun1	赣			30000		
熔		yiung	rong2	赣			30000		
熙		xi	xi1	赣			30000		
熟		xu	shu2	赣			30000		
熠		ji	yi4	赣			30000		
熠		si	yi4	赣			7500		
熠		xi	yi4	赣			6000		
熠		zi	yi4	赣			5000		
熨		wei	yun4	赣			30000		
熨		yu	yun4	赣			7500		
熬		ngau	ao2	赣			30000		
熹		xi	xi1	赣			30000		
燃		len	ran2	赣			30000		
燊		lien	shen1	赣			12000		
燊		zen	shen1	赣			3000		
燎		lieu	liao2	赣			30000		
燏		lyu	yu4	赣			2000		
燏		qyu	yu4	赣			3000		
燏		xyu	yu4	赣			12000		
燏		zu	yu4	赣			2400		
燔		fan	fan2	赣			30000		
燕		yen	yan4	赣			30000		
燠		ngau	yu4	赣			30000		
燠		yeu	yu4	赣			7500		
燠		yu	yu4	赣			6000		
燥		zau	zao4	赣			30000		
燧		sei	sui4	赣			7500		
燧		xyu	sui4	赣			30000		
燮		die	xie4	赣			2400		
燮		ga	xie4	赣			2000		
燮		ha	xie4	赣			3000		
燮		tie	xie4	赣			12000		
燹		ji	xian3	赣			2000		
燹		lei	xian3	赣			3000		
燹		qyu	xian3	赣			2400		
燹		xien	xian3	赣			12000		
爆		pau	bao4	赣			30000		
爝		mieu	jue2	赣			2000		
爝		qieu	jue2	赣			12000		
爝		yeu	jue2	赣			2400		
爝		zeu	jue2	赣			3000		
爨		con	cuan4	赣			30000		
爪		zau	zhao3	赣			30000		
爬		ba	pa2	赣			30000		
爰		yon	yuan2	赣			30000		
爱		ngoi	ai4	赣			30000		
爵		jyue	jue2	赣			30000		
父		fu	fu4	赣			30000		
爷		ya	ye2	赣			60000		
爸		ba	ba4	赣			30000		
爹		die	die1	赣			30000		
爻		jieu	yao2	赣			7500		
爻		yeu	yao2	赣			30000		
爽		song	shuang3	赣			30000		
牁		go	ke1	赣			3000		
牁		ko	ke1	赣			12000		
牂		yong	zang1	赣			12000		
牂		zong	zang1	赣			3000		
片		pien	pian4	赣			30000		
版		ban	ban3	赣			30000		
牌		pai	pai2	赣			30000		
牍		du	du2	赣			30000		
牒		die	die2	赣			12000		
牒		tie	die2	赣			2400		
牒		tien	die2	赣			3000		
牖		yiu	you3	赣			30000		
牙		nga	ya2	赣			30000		
牚		bong	cheng1	赣			2000		
牚		gien	cheng1	赣			2400		
牚		meng	cheng1	赣			12000		
牚		zeng	cheng1	赣			3000		
牛		niu	niu2	赣			30000		
牝		feu	pin4	赣			2000		
牝		min	pin4	赣			2400		
牝		qin	pin4	赣			12000		
牝		yin	pin4	赣			3000		
牟		mau	mou2	赣			12000		
牟		meu	mou2	赣			3000		
牡		tu	mu3	赣			30000		
牢		lau	lao2	赣			30000		
牦		li	mao2	赣			12000		
牦		loi	mao2	赣			3000		
牦		mau	mao2	赣			2000		
牦		mieu	mao2	赣			2400		
牧		mu	mu4	赣			30000		
物		wu	wu4	赣			30000		
牯		ga	gu3	赣			2400		
牯		gu	gu3	赣			12000		
牯		ku	gu3	赣			3000		
牲		sang	sheng1	赣			30000		
牵		qien	qian1	赣			30000		
特		te	te4	赣			30000		
牺		xi	xi1	赣			30000		
犀		sai	xi1	赣			30000		
犀		xi	xi1	赣			7500		
犁		li	li2	赣			30000		
犄		yi	ji1	赣			30000		
犊		du	du2	赣			7500		
犊		tu	du2	赣			30000		
犍		jien	jian1	赣			2000		
犍		kon	jian1	赣			2400		
犍		qien	jian1	赣			3000		
犍		xon	jian1	赣			12000		
犒		kau	kao4	赣			30000		
犨		ceu	chou1	赣			3000		
犨		liu	chou1	赣			2000		
犨		qiu	chou1	赣			2400		
犨		yiu	chou1	赣			12000		
犬		qon	quan3	赣			30000		
犯		fan	fan4	赣			30000		
犰		ceu	qiu2	赣			2400		
犰		ji	qiu2	赣			3000		
犰		qiu	qiu2	赣			12000		
犴		dan	an4	赣			2400		
犴		kon	an4	赣			2000		
犴		lan	an4	赣			3000		
犴		tan	an4	赣			12000		
状		cong	zhuang4	赣			30000		
犷		kuong	guang3	赣			30000		
犹		yiu	you2	赣			30000		
狁		yun	yun3	赣			30000		
狂		kuong	kuang2	赣			30000		
狃		fu	niu3	赣			12000		
狃		niu	niu3	赣			2000		
狃		seu	niu3	赣			3000		
狃		yiu	niu3	赣			2400		
狄		di	di2	赣			12000		
狄		lu	di2	赣			3000		
狄		ti	di2	赣			2400		
狄		yiu	di2	赣			2000		
狈		pi	bei4	赣			30000		
狍		pau	pao2	赣			30000		
狎		xia	xia2	赣			30000		
狐		fu	hu2	赣			30000		
狒		fi	fei4	赣			30000		
狗		gieu	gou3	赣			30000		
狙		jyu	ju1	赣			12000		
狙		la	ju1	赣			2400		
狙		qi	ju1	赣			3000		
狝		xien	xian3	赣			3000		
狝		xon	xian3	赣			12000		
狞		ni	ning2	赣			30000		
狠		hen	hen3	赣			30000		
狡		jieu	jiao3	赣			30000		
狨		leng	rong2	赣			30000		
狩		seu	shou4	赣			30000		
独		tu	du2	赣			30000		
狭		ha	xia2	赣			30000		
狮		si	shi1	赣			30000		
狮		su	shi1	赣			30000		
狯		fi	kuai4	赣			3000		
狯		kuai	kuai4	赣			12000		
狯		mai	kuai4	赣			2000		
狯		wa	kuai4	赣			2400		
狰		zang	zheng1	赣			30000		
狱		yu	yu4	赣			30000		
狲		sen	sun1	赣			30000		
狳		yu	yu2	赣			30000		
狴		pi	bi4	赣			30000		
狷		jien	juan4	赣			7500		
狷		jon	juan4	赣			30000		
狸		li	li2	赣			30000		
狺		jin	yin2	赣			12000		
狺		ngin	yin2	赣			3000		
狺		qin	yin2	赣			2400		
狺		xin	yin2	赣			2000		
狻		son	suan1	赣			30000		
狼		long	lang2	赣			30000		
猃		jien	xian3	赣			7500		
猃		lien	xian3	赣			30000		
猃		xien	xian3	赣			6000		
猊		e	ni2	赣			30000		
猎		lie	lie4	赣			30000		
猕		mi	mi2	赣			30000		
猖		qiong	chang1	赣			30000		
猗		qi	yi1	赣			7500		
猗		yi	yi1	赣			30000		
猛		mang	meng3	赣			30000		
猛		meng	meng3	赣			7500		
猜		cai	cai1	赣			30000		
猝		zu	cu4	赣			30000		
猢		fu	hu2	赣			30000		
猥		fi	wei3	赣			3000		
猥		kui	wei3	赣			2400		
猥		lei	wei3	赣			12000		
猥		mi	wei3	赣			2000		
猩		xin	xing1	赣			30000		
猪		du	zhu1	赣			30000		
猪		jyu	zhu1	赣			30000		
猫		mieu	mao1	赣			30000		
猬		wei	wei4	赣			30000		
献		xien	xian4	赣			30000		
猱		fu	nao2	赣			12000		
猱		hau	nao2	赣			2000		
猱		seu	nao2	赣			3000		
猱		tau	nao2	赣			2400		
猴		heu	hou2	赣			30000		
猷		yeu	you2	赣			7500		
猷		yiu	you2	赣			30000		
猾		fa	hua2	赣			30000		
猾		wai	hua2	赣			7500		
猿		yon	yuan2	赣			30000		
獍		jiang	jing4	赣			7500		
獍		jin	jing4	赣			30000		
獐		jiong	zhang1	赣			30000		
獒		ngau	ao2	赣			30000		
獠		cau	liao2	赣			6000		
獠		lau	liao2	赣			7500		
獠		lieu	liao2	赣			30000		
獠		qieu	liao2	赣			5000		
獬		gai	xie4	赣			3000		
獬		ngai	xie4	赣			12000		
獭		bai	ta3	赣			2000		
獭		pa	ta3	赣			2400		
獭		sai	ta3	赣			3000		
獭		tai	ta3	赣			12000		
獯		fen	xun1	赣			2400		
獯		xun	xun1	赣			12000		
獯		xyun	xun1	赣			3000		
獾		fon	huan1	赣			30000		
玄		xon	xuan2	赣			30000		
玄		xuon	xuan2	赣			30000		
率		lyu	lv4	赣			7500		
率		soi	lv4	赣			30000		
玉		yu	yu4	赣			30000		
王		wong	wang2	赣			30000		
玎		diang	ding1	赣			30000		
玑		ji	ji1	赣			30000		
玕		gon	gan1	赣			2400		
玕		kan	gan1	赣			2000		
玕		kon	gan1	赣			3000		
玕		qien	gan1	赣			12000		
玖		jiu	jiu3	赣			30000		
玙		yu	yu2	赣			30000		
玚		lang	chang4	赣			5000		
玚		qiong	chang4	赣			30000		
玚		yong	chang4	赣			30000		
玛		ma	ma3	赣			30000		
玠		gai	jie4	赣			3000		
玠		jie	jie4	赣			2000		
玠		ka	jie4	赣			2400		
玠		kai	jie4	赣			12000		
玢		bin	bin1	赣			30000		
玢		fen	bin1	赣			7500		
玥		nyue	yue4	赣			12000		
玥		yeu	yue4	赣			3000		
玦		jyue	jue2	赣			3000		
玦		ko	jue2	赣			12000		
玩		wan	wan2	赣			30000		
玫		mi	mei2	赣			30000		
玮		wei	wei3	赣			30000		
环		fan	huan2	赣			30000		
现		xien	xian4	赣			34145		
现		yen	xian4	赣			7500		
玲		lin	ling2	赣			30000		
玷		zen	dian4	赣			30000		
玺		xi	xi3	赣			30000		
玻		bo	bo1	赣			30000		
珀		pa	po4	赣			30000		
珂		ho	ke1	赣			3000		
珂		ko	ke1	赣			2000		
珂		lo	ke1	赣			12000		
珂		ngo	ke1	赣			2400		
珈		ga	jia1	赣			30000		
珈		qyue	jia1	赣			6000		
珉		min	min2	赣			30000		
珊		san	shan1	赣			30000		
珍		zen	zhen1	赣			30000		
珑		leng	long2	赣			30000		
珙		gung	gong3	赣			12000		
珙		jiung	gong3	赣			3000		
珙		kong	gong3	赣			2400		
珞		lau	luo4	赣			7500		
珞		lo	luo4	赣			30000		
珠		jyu	zhu1	赣			30000		
珣		xyun	xun2	赣			30000		
珥		e	er3	赣			30000		
珧		tau	yao2	赣			7500		
珧		yeu	yao2	赣			30000		
珩		hang	hang2	赣			12000		
珩		heng	hang2	赣			3000		
班		ban	ban1	赣			30000		
珰		dang	dang1	赣			7500		
珰		dong	dang1	赣			30000		
珲		fen	hui1	赣			30000		
珽		len	ting3	赣			3000		
珽		tiang	ting3	赣			12000		
球		qiu	qiu2	赣			30000		
琅		long	lang2	赣			30000		
理		li	li3	赣			30000		
琇		su	xiu4	赣			2400		
琇		xiu	xiu4	赣			12000		
琇		yiu	xiu4	赣			3000		
琉		liu	liu2	赣			30000		
琎		jin	jin4	赣			30000		
琏		lien	lian3	赣			30000		
琐		so	suo3	赣			30000		
琚		jyu	ju1	赣			30000		
琚		qia	ju1	赣			7500		
琛		jin	chen1	赣			2400		
琛		lin	chen1	赣			3000		
琛		qin	chen1	赣			12000		
琛		yin	chen1	赣			2000		
琢		zo	zuo2	赣			30000		
琤		dang	cheng1	赣			7500		
琤		qin	cheng1	赣			6000		
琤		qiung	cheng1	赣			30000		
琥		fu	hu3	赣			30000		
琦		jia	qi2	赣			7500		
琦		qi	qi2	赣			30000		
琦		si	qi2	赣			5000		
琦		zi	qi2	赣			6000		
琨		kun	kun1	赣			30000		
琪		qi	qi2	赣			30000		
琫		kong	beng3	赣			2000		
琫		leng	beng3	赣			3000		
琫		meng	beng3	赣			2400		
琫		teng	beng3	赣			12000		
琬		wan	wan3	赣			30000		
琮		deng	cong2	赣			3000		
琮		leng	cong2	赣			12000		
琮		teng	cong2	赣			2400		
琮		zeng	cong2	赣			2000		
琯		den	guan3	赣			12000		
琯		guon	guan3	赣			3000		
琯		kun	guan3	赣			2000		
琯		pen	guan3	赣			2400		
琰		tan	yan3	赣			30000		
琳		lin	lin2	赣			30000		
琴		qin	qin2	赣			30000		
琵		bi	pi2	赣			30000		
琶		ba	pa2	赣			30000		
琼		qiung	qiong2	赣			30000		
瑀		yu	yu3	赣			30000		
瑁		mau	mao4	赣			3000		
瑁		mi	mao4	赣			12000		
瑁		moi	mao4	赣			2400		
瑁		pu	mao4	赣			2000		
瑄		xyuon	xuan1	赣			30000		
瑕		ha	xia2	赣			30000		
瑗		yon	yuan4	赣			30000		
瑚		fu	hu2	赣			30000		
瑛		yin	ying1	赣			30000		
瑜		yeu	yu2	赣			7500		
瑜		yu	yu2	赣			30000		
瑞		lei	rui4	赣			30000		
瑞		lui	rui4	赣			7500		
瑟		se	se4	赣			30000		
瑢		leng	rong2	赣			7500		
瑢		seng	rong2	赣			6000		
瑢		yiung	rong2	赣			30000		
瑭		tong	tang2	赣			30000		
瑰		gui	gui1	赣			30000		
瑶		tau	yao2	赣			7500		
瑶		yeu	yao2	赣			30000		
瑾		jin	jin3	赣			30000		
璀		fi	cui3	赣			3000		
璀		kui	cui3	赣			2400		
璀		lei	cui3	赣			12000		
璀		mi	cui3	赣			2000		
璃		li	li2	赣			30000		
璆		bieu	qiu2	赣			2000		
璆		ceu	qiu2	赣			3000		
璆		qiu	qiu2	赣			12000		
璆		yiu	qiu2	赣			2400		
璇		wan	xuan2	赣			7500		
璇		xon	xuan2	赣			30000		
璋		jiong	zhang1	赣			30000		
璎		yin	ying1	赣			30000		
璐		lu	lu4	赣			30000		
璘		lin	lin2	赣			30000		
璜		fong	huang2	赣			30000		
璜		wong	huang2	赣			7500		
璞		pu	pu2	赣			30000		
璟		jin	jing3	赣			12000		
璟		kien	jing3	赣			2400		
璟		qin	jing3	赣			2000		
璟		yang	jing3	赣			3000		
璠		fan	fan2	赣			30000		
璧		bia	bi4	赣			30000		
璨		can	can4	赣			30000		
璩		gie	qu2	赣			30000		
璪		zau	zao3	赣			30000		
瓒		gon	zan4	赣			5000		
瓒		hon	zan4	赣			6000		
瓒		san	zan4	赣			7500		
瓒		tan	zan4	赣			30000		
瓘		gon	guan4	赣			7500		
瓘		guon	guan4	赣			30000		
瓜		gua	gua1	赣			30000		
瓞		die	die2	赣			3000		
瓞		tu	die2	赣			12000		
瓠		fu	hu4	赣			30000		
瓢		pieu	piao2	赣			30000		
瓣		pan	ban4	赣			30000		
瓤		long	rang2	赣			30000		
瓦		nga	wa3	赣			30000		
瓮		weng	weng4	赣			30000		
瓯		ngeu	ou1	赣			2400		
瓯		ngieu	ou1	赣			12000		
瓯		qyu	ou1	赣			3000		
瓴		lang	ling2	赣			6000		
瓴		liang	ling2	赣			7500		
瓴		lien	ling2	赣			5000		
瓴		lin	ling2	赣			30000		
瓶		pin	ping2	赣			30000		
瓷		cu	ci2	赣			30000		
瓻		ji	chi1	赣			2400		
瓻		su	chi1	赣			2000		
瓻		yi	chi1	赣			12000		
瓻		zu	chi1	赣			3000		
瓿		fu	bu4	赣			30000		
瓿		pi	bu4	赣			6000		
瓿		pu	bu4	赣			5000		
瓿		yon	bu4	赣			7500		
甄		pien	zhen1	赣			3000		
甄		qien	zhen1	赣			12000		
甄		yen	zhen1	赣			2000		
甄		zen	zhen1	赣			2400		
甍		men	meng2	赣			3000		
甍		mong	meng2	赣			12000		
甑		zen	zeng4	赣			30000		
甓		di	pi4	赣			2400		
甓		ji	pi4	赣			3000		
甓		li	pi4	赣			12000		
甓		ti	pi4	赣			2000		
甘		gon	gan1	赣			30000		
甚		sen	shen4	赣			30000		
甜		tien	tian2	赣			30000		
生		sang	sheng1	赣			32898		
生		sen	sheng1	赣			32898		
甥		sen	sheng1	赣			30000		
用		yiung	yong4	赣			120000		
甩		soi	shuai3	赣			30000		
甫		pu	fu3	赣			30000		
甬		yiung	yong3	赣			30000		
田		tien	tian2	赣			90000		
由		yiu	you2	赣			78203		
甲		ga	jia3	赣			30000		
申		sen	shen1	赣			30000		
电		tien	dian4	赣			30000		
男		lan	nan2	赣			7500		
男		lang	nan2	赣			30000		
甸		tien	dian1	赣			30000		
町		can	ting1	赣			2400		
町		len	ting1	赣			2000		
町		tiang	ting1	赣			12000		
町		tin	ting1	赣			3000		
画		fa	hua4	赣			30000		
甾		ca	zai1	赣			30000		
畀		bi	bi4	赣			12000		
畀		fi	bi4	赣			2400		
畀		mi	bi4	赣			3000		
畅		qiong	chang4	赣			30000		
畅		tong	chang4	赣			30000		
畈		fan	fan4	赣			30000		
畋		dien	tian2	赣			6000		
畋		tien	tian2	赣			30000		
畋		xi	tian2	赣			7500		
界		gai	jie4	赣			34387		
畎		jien	quan3	赣			12000		
畏		wei	wei4	赣			30000		
畔		pon	pan4	赣			30000		
留		liu	liu2	赣			30000		
畚		ben	ben3	赣			30000		
畛		jiang	zhen3	赣			6000		
畛		qyun	zhen3	赣			7500		
畛		zen	zhen3	赣			30000		
畜		qyu	chu4	赣			30000		
略		lyue	lve4	赣			30000		
畦		wa	qi2	赣			30000		
番		fai	fan1	赣			7500		
番		fan	fan1	赣			30000		
畯		jyun	jun4	赣			30000		
畴		seu	chou2	赣			30000		
畸		ji	ji1	赣			30000		
畹		wan	wan3	赣			30000		
畿		ji	ji1	赣			7500		
畿		qi	ji1	赣			30000		
疃		fon	tuan3	赣			30000		
疆		jiong	jiang1	赣			30000		
疏		su	shu1	赣			30000		
疑		ni	yi2	赣			30000		
疖		jie	jie1	赣			30000		
疗		lieu	liao2	赣			30000		
疙		go	ge1	赣			30000		
疚		jiu	jiu4	赣			30000		
疝		san	shan4	赣			12000		
疝		son	shan4	赣			3000		
疟		nyue	nve4	赣			30000		
疠		li	li4	赣			30000		
疡		xiung	yang2	赣			7500		
疡		yong	yang2	赣			30000		
疢		cen	chen4	赣			30000		
疣		yiu	you2	赣			30000		
疤		ba	ba1	赣			30000		
疥		gai	jie4	赣			3000		
疥		jie	jie4	赣			2000		
疥		ka	jie4	赣			2400		
疥		kai	jie4	赣			12000		
疫		yi	yi4	赣			30000		
疬		li	li4	赣			30000		
疬		lieu	li4	赣			7500		
疭		zeng	zong4	赣			30000		
疮		cong	chuang1	赣			30000		
疯		feng	feng1	赣			30000		
疰		jyu	zhu4	赣			30000		
疱		cau	pao4	赣			2000		
疱		gau	pao4	赣			2400		
疱		hau	pao4	赣			3000		
疱		pau	pao4	赣			12000		
疲		pi	pi2	赣			30000		
疴		kua	ke1	赣			12000		
疴		nga	ke1	赣			3000		
疵		li	ci1	赣			30000		
疵		qi	ci1	赣			7500		
疵		si	ci1	赣			5000		
疵		zi	ci1	赣			6000		
疸		dan	dan3	赣			12000		
疸		tan	dan3	赣			3000		
疹		zen	zhen3	赣			30000		
疼		teng	teng2	赣			30000		
疽		jyu	ju1	赣			12000		
疽		qi	ju1	赣			3000		
疾		ji	ji2	赣			30000		
痂		ga	jia1	赣			30000		
痂		qyue	jia1	赣			6000		
痃		xien	xuan2	赣			7500		
痃		xon	xuan2	赣			30000		
痄		ba	zha4	赣			2000		
痄		ha	zha4	赣			12000		
痄		ma	zha4	赣			3000		
痄		nga	zha4	赣			2400		
病		piang	bing4	赣			30000		
症		zen	zheng4	赣			30000		
痈		ceng	yong1	赣			6000		
痈		feng	yong1	赣			30000		
痈		jiung	yong1	赣			5000		
痈		seng	yong1	赣			7500		
痉		jiang	jing4	赣			12000		
痉		liang	jing4	赣			3000		
痉		pin	jing4	赣			2000		
痉		zang	jing4	赣			2400		
痊		qon	quan2	赣			30000		
痍		xien	yi2	赣			7500		
痍		yi	yi2	赣			30000		
痒		yong	yang3	赣			60000		
痔		li	zhi4	赣			7500		
痔		si	zhi4	赣			30000		
痔		yi	zhi4	赣			5000		
痔		zi	zhi4	赣			6000		
痕		hen	hen2	赣			30000		
痘		teu	dou4	赣			30000		
痛		teng	tong4	赣			30000		
痞		bei	pi3	赣			2000		
痞		bi	pi3	赣			12000		
痞		feu	pi3	赣			3000		
痞		pi	pi3	赣			2400		
痢		li	li4	赣			30000		
痣		si	zhi4	赣			7500		
痣		zi	zhi4	赣			30000		
痤		co	cuo2	赣			30000		
痨		lau	lao2	赣			30000		
痨		lieu	lao2	赣			7500		
痪		fon	huan4	赣			30000		
痫		han	xian2	赣			30000		
痰		tan	tan2	赣			30000		
痱		fi	fei4	赣			30000		
痱		kui	fei4	赣			6000		
痱		lei	fei4	赣			7500		
痱		mi	fei4	赣			5000		
痴		ci	chi1	赣			30000		
痹		bi	bi4	赣			30000		
痼		gu	gu4	赣			30000		
痼		ku	gu4	赣			7500		
痿		e	wei3	赣			7500		
痿		wei	wei3	赣			30000		
瘁		cei	cui4	赣			30000		
瘃		lu	zhu2	赣			2000		
瘃		xu	zhu2	赣			2400		
瘃		xyu	zhu2	赣			12000		
瘃		yu	zhu2	赣			3000		
瘅		dan	dan1	赣			12000		
瘅		do	dan1	赣			2400		
瘅		tan	dan1	赣			3000		
瘆		lin	shen4	赣			3000		
瘆		pin	shen4	赣			2400		
瘆		qin	shen4	赣			2000		
瘆		sen	shen4	赣			12000		
瘊		heu	hou2	赣			30000		
瘌		lai	la4	赣			30000		
瘗		bi	yi4	赣			5000		
瘗		li	yi4	赣			30000		
瘗		si	yi4	赣			6000		
瘗		zi	yi4	赣			7500		
瘘		leu	lou4	赣			30000		
瘙		sau	sao4	赣			7500		
瘙		zau	sao4	赣			30000		
瘛		ce	chi4	赣			7500		
瘛		li	chi4	赣			5000		
瘛		xi	chi4	赣			6000		
瘛		ze	chi4	赣			30000		
瘟		wen	wen1	赣			30000		
瘠		ji	ji2	赣			2400		
瘠		jia	ji2	赣			12000		
瘠		lie	ji2	赣			3000		
瘢		bon	ban1	赣			2400		
瘢		fan	ban1	赣			3000		
瘢		pon	ban1	赣			12000		
瘤		liu	liu2	赣			30000		
瘥		ca	chai4	赣			2000		
瘥		ho	chai4	赣			2400		
瘥		lo	chai4	赣			12000		
瘥		xia	chai4	赣			3000		
瘦		seu	shou4	赣			30000		
瘩		da	da1	赣			30000		
瘪		bie	bie3	赣			30000		
瘫		tan	tan1	赣			30000		
瘭		bieu	biao1	赣			30000		
瘰		lo	luo3	赣			3000		
瘰		lon	luo3	赣			12000		
瘳		ceu	chou1	赣			30000		
瘴		jiong	zhang4	赣			30000		
瘵		ji	zhai4	赣			30000		
瘸		qyue	que2	赣			30000		
瘼		mo	mo4	赣			30000		
瘼		mu	mo4	赣			7500		
瘾		yin	yin3	赣			30000		
瘿		jiang	ying3	赣			12000		
瘿		liang	ying3	赣			3000		
瘿		pin	ying3	赣			2000		
瘿		zang	ying3	赣			2400		
癀		fong	huang2	赣			30000		
癀		wong	huang2	赣			7500		
癃		leng	long2	赣			30000		
癌		ngai	ai2	赣			30000		
癔		yi	yi4	赣			30000		
癔		yong	yi4	赣			7500		
癖		pi	pi3	赣			30000		
癖		pia	pi3	赣			7500		
癞		lai	lai4	赣			30000		
癣		xien	xuan3	赣			7500		
癣		xon	xuan3	赣			30000		
癫		dien	dian1	赣			30000		
癯		jyu	qu2	赣			30000		
癸		gui	gui3	赣			30000		
登		deng	deng1	赣			30000		
白		pa	bai2	赣			30000		
百		ba	bai3	赣			30000		
皂		zau	zao4	赣			30000		
的		de	de5	赣			318825		
的		go	de5	赣			79706		
皆		gai	jie1	赣			30000		
皇		fong	huang2	赣			30000		
皋		gau	gao1	赣			30000		
皋		hau	gao1	赣			7500		
皎		jieu	jiao3	赣			30000		
皑		coi	ai2	赣			3000		
皑		loi	ai2	赣			2000		
皑		toi	ai2	赣			12000		
皑		zoi	ai2	赣			2400		
皖		hon	wan3	赣			12000		
皤		bo	po2	赣			2400		
皤		fan	po2	赣			12000		
皤		po	po2	赣			3000		
皮		pi	pi2	赣			30000		
皱		zeu	zhou4	赣			30000		
皲		fen	jun1	赣			12000		
皲		jyun	jun1	赣			2000		
皲		wen	jun1	赣			2400		
皲		yun	jun1	赣			3000		
皴		jyun	cun1	赣			30000		
皿		min	min3	赣			30000		
盂		yu	yu2	赣			30000		
盅		jiung	zhong1	赣			30000		
盆		pen	pen2	赣			30000		
盈		yang	ying2	赣			30000		
盉		ho	he2	赣			30000		
盉		wo	he2	赣			7500		
益		yi	yi4	赣			30000		
盍		fai	he2	赣			20000		
盍		fo	he2	赣			30000		
盍		hai	he2	赣			24000		
盍		ho	he2	赣			120000		
盎		wong	ang4	赣			7500		
盎		yang	ang4	赣			30000		
盏		zan	zhan3	赣			30000		
盐		yen	yan2	赣			30000		
监		gan	jian1	赣			30000		
盒		ho	he2	赣			30000		
盔		kui	kui1	赣			30000		
盖		goi	gai4	赣			30000		
